x,y,dir,enemyCount,distBucket,move,face,q
1,-3,n,0,1,j,w,694.9188104049983
-14,-2,e,0,4,l,s,306.22476951473317
-17,5,s,0,5,s,w,0.7694479014408176
-8,-10,s,0,4,j,s,2.0357814611837037
-12,2,e,0,4,l,s,83.61858050997732
8,-5,e,0,3,k,w,0.013257845591306452
-6,-1,w,0,2,j,s,552.3833782263529
-14,-2,e,0,4,l,n,305.9567837150899
-8,10,e,0,4,j,n,0.3317970258758129
-4,-2,s,0,1,k,n,94.65669278627558
-6,-6,s,0,2,j,n,1.1683249451093556
-10,6,e,0,3,k,n,2.5629175619554183
-12,2,e,0,4,l,w,269.48511081721097
8,-5,e,0,3,k,s,8.096893645044643
-10,6,e,0,3,k,s,3.0123798965509714
-4,-2,s,0,1,k,s,173.23054282799586
-10,6,e,0,3,k,e,4.075276286390945
-6,-6,s,0,2,j,e,9.00051652027771
1,-3,n,0,1,j,e,245.5424896022294
8,-5,e,0,3,k,n,1.0831424351927774
-17,10,w,0,6,s,e,0.8888840992513692
-14,-2,e,0,4,l,e,306.9019156864956
-12,2,e,0,4,l,n,112.65966512044761
-6,-1,w,0,2,j,w,545.9407066170567
-8,10,e,0,4,j,s,0.2116326311873747
-4,3,w,0,1,l,n,58.79127597551252
18,0,w,0,6,h,e,203.6832170422393
-6,-1,w,0,2,l,n,558.544243479678
-2,7,w,0,2,l,w,0.6313502206018592
-10,6,e,0,3,l,e,1.824747293173678
-12,2,e,0,4,l,e,73.86500839941587
-6,-1,w,0,2,l,w,558.5887119776842
18,-5,s,0,6,h,s,0.8535389533344809
-4,3,w,0,1,l,w,84.01823235449567
18,0,w,0,6,h,n,131.0343323037838
-6,-6,s,0,2,j,w,7.912126755760991
-6,-1,w,0,2,l,s,551.7548980827665
-4,3,w,0,1,l,s,393.51156441338577
18,-5,s,0,6,h,w,2.9167930463391363
-8,-5,w,0,3,j,e,158.82681062775745
-2,7,w,0,2,l,e,0.4349947690076958
18,0,w,0,6,h,w,182.33754738805024
12,3,e,0,4,l,n,229.74876350350394
18,-5,s,0,6,h,n,8.737316654741424
16,-4,w,0,5,h,e,1.6575204351702268
18,0,w,0,6,h,s,70.7668468737823
16,-4,w,0,5,h,s,3.786979678911249
-6,-1,w,0,2,l,e,558.142478687075
16,-4,w,0,5,h,n,8.757837817791414
12,3,e,0,4,l,e,224.8651011291012
-2,7,w,0,2,l,s,0.9539195456314524
-4,3,w,0,1,l,e,131.70426239694024
18,-5,s,0,6,h,e,1.949884444838923
12,3,e,0,4,k,s,291.5930094347197
-4,-2,s,0,1,l,e,464.8887120696495
14,-8,w,0,5,h,w,4.273641689630306
10,-1,e,0,3,l,s,68.3987100934707
-18,-10,e,0,6,h,s,0.38823891414715234
12,3,e,0,4,k,w,280.27782401458484
-14,-2,e,0,4,k,w,260.7620244075644
16,-4,w,0,5,h,w,0.9901927207001855
-14,-2,e,0,4,k,s,261.2855810410356
8,-5,e,0,3,l,e,1.9601433203825198
2,10,s,0,3,s,e,0.24772817531467914
-12,2,e,0,4,k,s,105.53702363928623
10,-1,e,0,3,l,e,98.19767261424604
12,3,e,0,4,k,n,322.1422103614097
6,-9,e,0,3,l,w,-0.1560044262645794
14,-8,w,0,5,h,s,1.7724242004834263
-14,-2,e,0,4,k,n,260.54389999106877
-12,2,e,0,4,k,w,88.04229058601318
14,7,e,0,5,s,e,0.6505608910533596
-12,2,e,0,4,k,n,62.98121667450121
-8,-5,w,0,3,j,w,96.88469640715188
14,7,e,0,5,s,s,3.08127253161948
-4,-2,s,0,1,l,s,392.56199897440763
-6,-6,s,0,2,k,s,1.4779067188881274
-6,-6,s,0,2,k,n,0.2085492632903032
-6,-1,w,0,2,k,w,516.1713888856877
8,-5,e,0,3,l,w,6.89507939238098
-14,-2,e,0,4,k,e,260.89368695983717
-10,6,e,0,3,l,w,0.6935350881571867
2,10,s,0,3,s,n,0.6223643075248261
-4,-2,s,0,1,l,w,592.96210510146
-4,-2,s,0,1,l,n,426.5499879033241
-12,2,e,0,4,k,e,131.59796064263742
-8,-5,w,0,3,j,n,138.8744595701798
8,-5,e,0,3,l,s,1.1136451682665751
6,-9,e,0,3,l,e,-0.22082622263594673
-10,6,e,0,3,l,n,0.8364839400359378
-8,-5,w,0,3,j,s,147.276973848083
14,7,e,0,5,s,w,0.4040035303879416
-8,10,e,0,4,k,w,0.63851537438076
2,10,s,0,3,s,w,0.6851065220406338
8,-5,e,0,3,l,n,6.175046699486792
10,-1,e,0,3,l,w,55.29101563877563
10,-1,e,0,3,s,s,103.94302505236088
14,-8,w,0,5,l,n,0.0326577049622232
3,-1,e,0,1,h,s,545.9447903014827
3,-1,e,0,1,h,w,695.7043703214899
14,-8,w,0,5,l,e,-0.0959045420322312
-2,2,s,0,0,k,w,376.6700791262428
12,3,e,0,4,s,s,205.79908272646927
10,-1,e,0,3,s,n,201.06373402834953
12,3,e,0,4,s,w,216.6581087169399
-17,8,n,0,6,k,s,0.862807343076677
1,-3,n,0,1,h,s,571.0808564364723
7,7,e,0,3,h,w,3.216799952010442
1,-3,n,0,1,h,w,311.88283777521684
14,7,e,0,5,k,e,12.657067710662782
7,7,e,0,3,h,s,0.7809295882136252
7,7,e,0,3,h,n,5.105808410562331
3,3,w,0,1,s,w,1.7918911599371545
14,7,e,0,5,k,s,1.0844960316565373
14,-8,w,0,5,l,s,-0.34754532578576847
-10,6,e,0,3,h,w,1.604089106987647
10,-1,e,0,3,s,w,51.142459860478255
3,3,w,0,1,s,s,187.2453956093482
14,7,e,0,5,k,n,17.62156858246753
14,-8,w,0,5,l,w,-0.782169237881841
-17,8,n,0,6,k,e,1.7596009151237084
7,9,n,0,3,s,n,1.4518061471928299
-18,-8,n,0,6,s,w,0.31663627174305536
-8,10,e,0,4,h,w,0.2999940330662155
-2,2,s,0,0,l,e,694.5780306165196
7,7,e,0,3,h,e,2.4376790062552858
5,7,w,0,2,s,s,3.8684122794744806
