x,y,dir,enemyCount,distBucket,move,face,q
-8,10,e,0,4,l,e,152.00670789001938
-6,-1,w,0,2,l,w,341.8244400842932
-4,3,w,0,1,l,w,339.83135355108624
-8,10,e,0,4,l,s,144.9909439043525
18,0,w,0,6,h,n,20.40758879823432
-6,-1,w,0,2,l,s,341.7214885285033
-8,10,e,0,4,l,n,141.57167008914573
-4,3,w,0,1,l,s,340.1408007977225
18,0,w,0,6,h,w,18.022649996064434
18,0,w,0,6,h,s,16.496983443311173
-6,-1,w,0,2,l,e,341.7607462346878
-4,3,w,0,1,l,e,340.1256791031161
14,-8,w,0,5,h,w,41.474638984699475
10,-1,e,0,3,l,s,243.11350811402514
-14,-2,e,0,4,k,w,66.46199474567106
10,-1,e,0,3,l,n,248.32399267552088
-14,-2,e,0,4,k,s,99.78167956591707
16,6,n,5,5,l,e,0.11747413259519884
10,-1,e,0,3,l,e,242.30248787092955
14,-8,w,0,5,h,s,57.135369595215266
-14,-2,e,0,4,k,n,106.12945220367632
-8,10,e,0,4,k,s,160.08229157670206
-6,-1,w,0,2,k,w,317.1838623824789
16,6,n,5,5,l,n,-0.3747648360750356
-14,-2,e,0,4,k,e,95.0942828290749
18,-4,s,2,6,j,w,1.1145007420970987
-8,10,e,0,4,k,w,154.59128465831674
16,6,n,5,5,l,w,-0.040991584277605235
10,-1,e,0,3,l,w,248.82323875806517
18,-4,s,2,6,j,s,0.41248171323646166
10,-1,e,0,3,s,s,246.56963807708192
14,-8,w,0,5,l,n,10.13489809311548
3,-1,e,0,1,h,s,407.0495283348251
12,4,e,2,4,k,n,63.29996183753791
3,-1,e,0,1,h,w,408.06798741082247
-2,2,s,0,0,k,w,404.2589507282729
14,-8,w,0,5,l,e,18.102605072195125
10,-1,e,0,3,s,n,247.49968383103845
12,4,e,2,4,k,s,0.5947189079904154
1,-3,n,0,1,h,s,402.0393423531333
12,4,e,2,4,k,w,33.0127100302326
1,-3,n,0,1,h,w,401.1934824214203
8,-4,e,2,2,k,n,79.17582347090544
3,3,w,0,1,s,w,335.4873719492628
14,-8,w,0,5,l,s,11.647319181939144
10,-1,e,0,3,s,w,249.0687389109201
8,-4,e,2,2,k,e,18.811875040599304
3,3,w,0,1,s,s,336.107793626731
14,-8,w,0,5,l,w,16.636180592016384
-8,10,e,0,4,h,w,76.55373711684425
-2,2,s,0,0,l,e,404.4923760759173
8,-4,e,2,2,j,w,24.58141481169598
-8,10,e,0,4,h,s,105.31069567173964
1,-3,n,0,1,h,e,402.8451887565414
3,1,n,0,1,s,e,380.25574148955803
-10,-9,w,0,4,h,w,75.47940968609284
8,-4,e,2,2,j,n,24.71545409590884
-10,-9,w,0,4,h,s,79.5868934706785
1,-3,n,0,1,h,n,402.8012019472506
-8,10,e,0,4,h,e,106.86048603216192
-2,2,s,0,0,l,w,404.77793845764927
-10,-9,w,0,4,h,n,80.47449488349689
-8,10,e,0,4,h,n,100.88926619697757
-2,2,s,0,0,l,n,404.293504751401
12,4,e,2,4,k,e,2.772405778693837
-10,-9,w,0,4,h,e,98.61810580011522
-2,2,s,0,0,l,s,404.6766058990587
16,6,n,5,5,j,w,0.2869167523438305
12,4,e,2,4,l,n,4.285476431308711
16,6,n,5,5,j,s,0.5181913372572209
-1,-10,s,0,3,s,n,214.06821766064033
18,9,n,3,6,j,n,0.6799126738566705
12,4,e,2,4,l,s,17.152309354057067
-2,2,s,0,0,j,s,353.79971692320305
12,4,e,2,4,l,w,1.5139492502660084
-1,-10,s,0,3,s,e,203.52377131137158
18,9,n,3,6,j,e,0.9789615704903162
-2,2,s,0,0,j,w,354.0628193494315
14,-8,w,0,5,k,e,19.679610348480423
-8,10,e,0,4,j,e,127.80868700576086
3,1,n,0,1,s,n,380.7942872293493
8,-4,e,2,2,j,e,115.09854460918135
14,-8,w,0,5,k,w,20.22542415479357
3,1,n,0,1,s,s,380.80229426498363
3,1,n,0,1,s,w,380.89838238243635
14,-8,w,0,5,k,n,11.946583761333972
14,-8,w,0,5,k,s,10.777238637923531
-2,2,s,0,0,k,e,404.5729887865408
3,-1,e,0,1,j,e,401.76363836495557
18,-4,s,2,6,h,w,2.1870552700143446
10,-1,e,0,3,s,e,245.0295558406426
3,-1,e,0,1,j,n,401.52398538203477
18,-4,s,2,6,h,e,1.8566387875410066
3,-1,e,0,1,j,s,402.28085328131294
-2,2,s,0,0,k,s,403.7655203763731
14,-3,s,1,4,s,n,0.16828699847788373
16,6,n,5,5,j,e,0.833776074445281
3,-1,e,0,1,j,w,402.2969357025665
12,4,e,2,4,l,e,2.1222865147104875
14,-3,s,1,4,s,e,14.97905516905405
-2,2,s,0,0,k,n,404.525030223868
16,6,n,5,5,j,n,0.0717879677452802
18,0,w,0,6,k,s,15.89448952223871
18,9,n,3,6,k,n,0.7387937320517665
16,4,n,1,5,s,w,0.3058299871010727
0,9,n,0,3,h,e,225.90865091909262
18,0,w,0,6,k,w,14.492823314467232
0,9,n,0,3,h,n,219.30074868365463
16,-9,s,0,6,l,w,6.169079461999986
0,9,n,0,3,h,s,224.40314086732968
16,-9,s,0,6,l,s,5.462178964266027
16,4,n,1,5,s,n,1.5192799893353623
0,9,n,0,3,h,w,225.58843623952816
-14,-2,e,0,4,h,e,68.38698611634757
16,4,n,1,5,s,e,4.038536381692573
18,0,w,0,6,k,e,9.282474363042375
-2,2,s,0,0,j,n,353.68264366724867
16,-7,s,4,5,s,n,1.563851424004876
-2,2,s,0,0,j,e,354.2522139581325
18,0,w,0,6,k,n,13.964780135670061
18,9,n,3,6,l,s,0.36529262037051546
16,6,n,5,5,h,n,1.9065961730293806
-2,2,s,0,0,h,s,353.7436647871798
-2,2,s,0,0,h,w,353.7460107660227
18,0,w,0,6,l,w,14.900061500744476
8,-4,e,2,2,l,e,0.5762100934232793
16,6,n,5,5,h,w,1.4990875555349246
-4,3,w,0,1,h,e,316.135216679897
18,9,n,3,6,l,n,0.1855796168914354
-2,2,s,0,0,h,n,354.0339831835904
12,4,e,2,4,j,n,1.8983724494775926
16,6,n,5,5,h,s,1.840231089844702
8,-4,e,2,2,l,n,15.97036418397323
16,-9,s,0,6,k,w,10.026945376170222
8,-4,e,2,2,l,s,39.63462749808797
16,-9,s,0,6,k,s,8.284573509720406
12,4,e,2,4,j,w,21.78408472510805
16,-9,s,0,6,k,n,12.335518347099724
3,3,w,0,1,s,n,335.6611689104249
1,-1,w,0,0,s,e,420.7785280497205
16,-9,s,0,6,l,n,7.121296065607129
-4,3,w,0,1,h,w,316.0042588037936
16,-9,s,0,6,l,e,7.820764130021045
1,-1,w,0,0,s,n,423.05812555192
8,-4,e,2,2,k,s,20.88954442261
3,3,w,0,1,s,e,335.9808585556753
1,-1,w,0,0,s,s,424.22305979656716
8,-4,e,2,2,k,w,74.05568154699503
3,-1,e,0,1,h,e,407.26598699309113
1,-1,w,0,0,s,w,422.81942454829044
18,0,w,0,6,l,e,12.614588573880972
3,-1,e,0,1,h,n,406.8235025611501
-4,3,w,0,1,h,s,315.971431116561
18,0,w,0,6,l,s,14.005746550392285
-4,3,w,0,1,h,n,316.18397196838697
18,0,w,0,6,l,n,13.744802611133055
9,-9,s,0,4,h,s,150.9433882301662
-14,0,n,0,4,k,n,68.9116258243514
13,4,w,0,4,h,e,113.00841953314594
9,-9,s,0,4,h,n,169.5292256520956
-17,5,s,0,5,l,n,30.961912935775928
-14,0,n,0,4,k,e,66.7433222676307
9,-9,s,0,4,h,w,162.14923511295575
-9,2,s,0,3,h,w,224.40681515910896
-17,5,s,0,5,l,s,20.572535730292394
-9,2,s,0,3,h,s,226.95481145602938
8,5,e,1,3,s,w,21.097569532172056
-17,5,s,0,5,l,w,23.420883251002415
9,-9,s,0,4,h,e,161.14557398331516
-9,2,s,0,3,h,n,225.84422898965738
8,5,e,1,3,s,n,41.09020057419809
-14,0,n,0,4,k,w,76.9111914036835
8,5,e,1,3,s,s,17.869216281018623
-4,1,n,0,1,j,e,335.0348947992435
-9,2,s,0,3,h,e,227.26893519935132
-14,0,n,0,4,k,s,69.37463437979368
-4,1,n,0,1,j,s,335.09831827692824
18,-2,n,0,6,h,s,23.796912230770303
18,2,w,4,6,s,e,0.8253413918342091
15,3,s,0,5,j,n,39.44550013576063
-4,1,n,0,1,j,n,335.392707817163
18,-2,n,0,6,h,n,40.03255051597803
15,3,s,0,5,j,e,28.370960686145835
-4,1,n,0,1,j,w,334.9420813358676
18,-2,n,0,6,h,w,25.30311391328105
15,3,s,0,5,j,w,30.232180526070334
-2,2,s,0,0,h,e,354.13027833888873
15,3,s,0,5,j,s,28.507477720820788
18,-2,n,0,6,h,e,32.9348698333225
7,6,s,0,3,s,w,218.01472233983762
-17,5,s,0,5,k,e,24.573418548948244
-14,0,n,0,4,j,e,37.240122701418485
-17,5,s,0,5,k,n,19.900148894064383
-14,0,n,0,4,j,w,49.224783696074255
-17,5,s,0,5,k,s,22.67793595809489
-14,0,n,0,4,j,s,35.298666332761165
7,6,s,0,3,s,n,217.5423820364014
-17,5,s,0,5,k,w,20.303859370376657
7,6,s,0,3,s,s,216.5951126508505
-14,0,n,0,4,j,n,43.53668011901115
9,-9,s,0,4,j,e,153.8613227672997
7,6,s,0,3,s,e,217.71964464501715
-17,5,s,0,5,l,e,23.902106460481278
13,4,w,0,4,j,n,58.01172906783913
17,-1,e,0,5,s,w,17.941017355749533
18,-2,n,0,6,j,e,16.246371250903334
-17,5,s,0,5,j,e,12.863939990590225
13,4,w,0,4,j,e,92.37356661808589
15,3,s,0,5,h,w,63.30069940780746
-17,5,s,0,5,j,n,11.908543690377382
-17,5,s,0,5,j,s,11.632427406791605
-8,10,e,0,4,s,w,114.9971154483598
-9,2,s,0,3,j,w,225.40524203571064
17,-1,e,0,5,s,e,19.382624797299968
-17,5,s,0,5,j,w,12.342805080977458
17,-1,e,0,5,s,s,16.01828027498432
-9,2,s,0,3,j,s,226.66256323486073
17,-1,e,0,5,s,n,19.34725883275021
-11,-2,s,0,3,j,e,199.22585122815607
-9,2,s,0,3,j,n,228.45323610220203
10,1,n,0,3,s,e,249.02843972950225
-8,10,e,0,4,s,n,120.50964309483989
-4,1,n,0,1,h,e,332.4764697184489
18,-2,n,0,6,j,w,13.026640415419955
-9,2,s,0,3,j,e,224.72254629889736
-14,0,n,0,4,h,w,33.957183581681534
-8,10,e,0,4,s,s,117.26359922118498
-4,1,n,0,1,h,n,332.7130980898613
-14,0,n,0,4,h,s,35.015393062279706
18,-2,n,0,6,j,n,12.711874895970352
-4,1,n,0,1,h,w,332.5468092596086
15,3,s,0,5,h,s,65.1886859723898
15,3,s,0,5,h,n,73.06045108052737
-4,1,n,0,1,h,s,332.5652097720945
-8,10,e,0,4,s,e,123.97154580177414
18,-2,n,0,6,j,s,11.450581255602367
15,3,s,0,5,h,e,91.47575522252319
-11,3,w,0,3,h,e,149.85310350768006
-14,-2,e,0,4,s,w,82.91224016633448
18,-2,n,0,6,k,e,12.86662375511337
-11,3,w,0,3,h,w,153.29922246509528
-14,-2,e,0,4,s,s,106.12770988051098
-14,0,n,0,4,h,n,35.044101560160755
-14,-2,e,0,4,s,n,119.12460148669672
-14,0,n,0,4,h,e,35.401773325595194
-11,3,w,0,3,h,n,152.78930096205858
-11,3,w,0,3,h,s,156.47394461835682
-14,-2,e,0,4,s,e,124.49727894363532
-11,-2,s,0,3,h,e,180.02901449290013
-11,-2,s,0,3,h,n,177.5712303996532
18,-2,n,0,6,k,s,14.89746360584374
13,4,w,0,4,h,s,147.05163105420007
18,-2,n,0,6,k,n,19.94469781179958
-11,-2,s,0,3,h,s,182.6584312336228
13,4,w,0,4,h,w,111.23649871069453
-11,-2,s,0,3,h,w,186.99845768964016
13,4,w,0,4,h,n,80.99863804520388
18,-2,n,0,6,k,w,17.583172276660267
13,4,w,0,4,l,w,66.63739354514436
13,4,w,0,4,l,n,34.316979081185956
13,4,w,0,4,l,s,62.0386288824275
13,4,w,0,4,l,e,65.59269103415369
9,-9,s,0,4,l,w,95.06161106559757
9,-9,s,0,4,l,s,111.82961414168207
14,-10,n,0,5,j,w,19.329116310374296
14,-10,n,0,5,k,w,20.568705416986003
4,-9,w,0,3,s,n,220.92898292588643
14,-10,n,0,5,k,s,20.155924506170244
8,-4,e,2,2,s,e,0.7867264345254272
12,4,e,2,4,s,s,18.50208832191107
4,-9,w,0,3,s,s,220.73842752732824
12,4,e,2,4,s,w,3.73062243555189
4,-9,w,0,3,s,w,221.08934109561412
14,-10,n,0,5,k,n,17.045783434019835
8,-4,e,2,2,s,s,21.263402526849518
14,-10,n,0,5,k,e,18.79944025158136
8,-4,e,2,2,s,w,43.2863873767257
4,-9,w,0,3,s,e,220.96692436209534
8,-4,e,2,2,s,n,44.363585187027724
13,4,w,0,4,k,s,97.05448270824388
13,4,w,0,4,k,w,118.17400721365219
16,6,n,5,5,s,n,0.6742766487921492
13,4,w,0,4,k,n,90.87900003763086
10,1,n,0,3,s,s,249.13295095736316
16,6,n,5,5,s,w,1.3906782473113173
13,4,w,0,4,k,e,105.74036238451397
10,1,n,0,3,s,w,249.1691505747036
16,6,n,5,5,s,s,1.3650834671797272
10,1,n,0,3,s,n,249.3631235485496
14,-10,n,0,5,j,s,16.86880502144555
14,-10,n,0,5,j,n,13.341278411960845
18,9,n,3,6,s,n,0.1819573096841122
18,9,n,3,6,s,s,0.8128945643647841
14,-10,n,0,5,j,e,24.047397620589532
13,4,w,0,4,j,s,92.34786159836914
13,4,w,0,4,j,w,79.96661119928108
9,-9,s,0,4,j,n,140.81036796599975
14,-10,n,0,5,h,w,29.564009411298827
14,-10,n,0,5,h,s,33.68816899263631
9,-9,s,0,4,j,w,162.9059894329697
14,-10,n,0,5,h,n,26.057474930017055
9,-9,s,0,4,j,s,143.27364596741964
15,3,s,0,5,l,w,21.412882216133074
10,3,w,0,3,s,w,210.76115722189428
8,5,e,1,3,l,e,5.7360462520510795
15,3,s,0,5,l,s,30.024610433795427
10,3,w,0,3,s,n,210.21102299367897
15,3,s,0,5,l,n,11.913663161015279
9,-9,s,0,4,k,e,88.26826311229625
10,3,w,0,3,s,s,209.94848467179662
8,5,e,1,3,l,s,7.277620536592817
8,5,e,1,3,l,n,19.3076972972175
-14,0,n,0,4,l,s,45.08239948994281
-14,0,n,0,4,l,n,49.66878716588338
8,5,e,1,3,k,w,0.7208167098598643
-14,0,n,0,4,l,e,42.00088738927898
10,3,w,0,3,s,e,171.76925825328945
15,3,s,0,5,l,e,15.650543627615209
9,-9,s,0,4,k,s,99.98926622937643
12,4,e,2,4,s,e,0.660920573119546
9,-9,s,0,4,k,n,89.54973715740782
12,4,e,2,4,s,n,7.014778486412885
9,-9,s,0,4,k,w,111.04801806969792
-14,0,n,0,4,l,w,43.58039286434491
15,3,s,0,5,k,s,59.63791683199368
14,-10,n,0,5,h,e,25.48361071862699
15,3,s,0,5,k,n,51.34840347026536
9,-9,s,0,4,l,e,104.13743784676728
8,5,e,1,3,k,e,10.396275655195181
9,-9,s,0,4,l,n,86.38275674092311
15,3,s,0,5,k,e,63.06911632977315
8,5,e,1,3,k,n,22.79504262431322
8,5,e,1,3,k,s,34.87133210753237
15,3,s,0,5,k,w,70.15353029894506
6,-1,s,0,2,h,s,343.15940924483283
8,-6,s,0,3,s,n,202.70634096094145
6,-1,s,0,2,h,n,341.7946989646564
8,-6,s,0,3,s,s,201.92399478061395
-4,-1,e,0,1,h,s,332.48630501721476
8,-6,s,0,3,s,w,203.55257978489334
6,-1,s,0,2,h,w,342.544736803541
-4,-1,e,0,1,h,w,332.8148099476237
17,-1,e,0,5,h,s,35.46548009737016
0,9,n,0,3,s,e,202.36185469055016
-4,-1,e,0,1,h,n,332.66079164401435
17,-1,e,0,5,h,n,24.46130630520767
17,-1,e,0,5,h,w,26.42789749623819
-4,-1,e,0,1,h,e,332.7658411887602
0,9,n,0,3,s,n,199.2769304502517
10,1,n,0,3,h,n,270.3891487442974
0,9,n,0,3,s,s,192.1268056615027
0,9,n,0,3,s,w,209.16441891460482
10,1,n,0,3,h,e,271.20266203303623
-4,1,n,0,1,s,e,358.48761227379975
-4,1,n,0,1,s,n,358.5907247567528
-16,-7,s,0,5,l,n,25.260246703596803
-10,5,s,0,3,s,n,170.24974754993207
-4,1,n,0,1,s,w,358.19536275849646
-16,-7,s,0,5,l,w,34.907342585854096
-10,5,s,0,3,s,e,171.17258286835155
-16,-7,s,0,5,l,s,27.455986068441906
-4,1,n,0,1,s,s,358.29083986328794
8,-6,s,0,3,s,e,176.58964159915158
12,2,s,0,4,s,w,177.393915013474
12,2,s,0,4,s,s,166.57053241484422
6,-10,s,0,3,s,e,177.9144761996115
6,-10,s,0,3,s,n,178.30807215934817
-10,5,s,0,3,s,w,180.6961787364343
14,6,s,0,5,s,w,23.543852958022292
12,2,s,0,4,s,n,175.49617070490376
-10,5,s,0,3,s,s,189.50286154302268
12,2,s,0,4,s,e,127.99374611744109
14,6,s,0,5,s,n,18.09369275633281
6,-10,s,0,3,s,w,180.8738288056544
6,-10,s,0,3,s,s,179.6471697397972
14,6,s,0,5,s,s,24.84919980884379
1,-1,w,0,0,h,e,440.37726308940955
14,6,s,0,5,s,e,20.11087281897802
1,-1,w,0,0,h,n,442.56225271637265
3,3,w,0,1,h,w,360.6686342287507
17,-1,e,0,5,j,n,7.76724935206664
3,3,w,0,1,h,s,360.5159498408601
1,-1,w,0,0,h,s,464.44495455072075
1,-1,w,0,0,h,w,446.071210924261
6,-1,s,0,2,j,e,335.01913955517824
8,3,s,0,2,j,e,172.98760874429212
17,-1,e,0,5,j,s,17.965977873322505
3,3,w,0,1,h,n,360.9219518026799
3,3,w,0,1,h,e,360.94527538418964
6,-1,s,0,2,j,n,334.9184467853282
8,3,s,0,2,j,n,220.52803074152635
8,3,s,0,2,j,s,215.78058531010086
6,-1,s,0,2,j,s,334.9389643043457
8,3,s,0,2,j,w,220.12740090117293
17,-1,e,0,5,j,e,17.00597510195972
-6,-5,e,0,2,h,w,228.4517166919077
3,-1,e,0,1,s,n,380.55906585866364
4,-9,w,0,3,l,n,205.1431508799659
4,-9,w,0,3,l,s,204.8528436328009
3,-1,e,0,1,s,s,380.7295150977515
-6,-5,e,0,2,h,s,228.39044699133018
4,-9,w,0,3,l,w,204.38393798215944
3,-1,e,0,1,s,w,381.0199412752107
-4,-1,e,0,1,j,s,379.8634159510313
-6,-5,e,0,2,h,n,228.5040766991249
-4,-1,e,0,1,j,w,378.9400099048149
17,-1,e,0,5,j,w,12.644511829565225
-6,-5,e,0,2,h,e,228.56894358242394
-4,-1,e,0,1,j,n,379.29309015061733
4,-9,w,0,3,l,e,203.51549094687903
10,1,n,0,3,j,w,230.92846487871824
-16,-7,s,0,5,j,s,23.08580811591184
-10,-9,w,0,4,s,w,127.59224933565746
17,-1,e,0,5,k,s,23.324546076156714
-4,-1,e,0,1,j,e,379.46307472922257
-16,-7,s,0,5,j,n,20.75553252010341
17,-1,e,0,5,k,n,29.752709425142044
-10,-9,w,0,4,s,s,119.94139130753577
18,-2,n,0,6,s,e,21.880070263666774
13,4,n,4,4,j,e,0.9316366740347518
-10,-9,w,0,4,s,n,116.00657969076816
18,-2,n,0,6,s,s,17.906088374358344
10,1,n,0,3,j,n,230.72599668915882
10,1,n,0,3,j,s,231.13870268306226
18,-2,n,0,6,s,n,17.696717643145995
17,-1,e,0,5,k,w,30.295024681426398
-16,-7,s,0,5,j,w,23.056520386684554
10,1,n,0,3,j,e,226.3232772667116
-16,-7,s,0,5,j,e,19.82868279020802
2,-9,s,0,3,h,e,230.6602980334593
-10,-9,w,0,4,s,e,121.54201921443169
17,-1,e,0,5,k,e,24.799802095121876
8,3,s,0,2,h,s,242.3550973461787
8,3,s,0,2,h,w,242.6640519984188
-16,-7,s,0,5,l,e,21.411663134876072
13,4,n,4,4,h,w,16.158392523265885
13,4,n,4,4,h,s,10.139606984010321
-4,-1,e,0,1,k,w,334.8948936711947
13,4,n,4,4,h,n,10.86992697883273
18,-2,n,0,6,s,w,13.298415853105343
13,4,n,4,4,h,e,3.135077262714361
10,1,n,0,3,h,s,270.38000961016087
-4,-1,e,0,1,k,s,334.77383609143595
10,1,n,0,3,h,w,270.3846930971722
17,-1,e,0,5,l,w,9.904182400632774
-16,-7,s,0,5,k,w,20.30636242547324
17,-1,e,0,5,l,s,9.524581440123601
-16,-7,s,0,5,k,s,27.222439245212772
-6,-5,e,0,2,j,e,246.48876784909427
-4,-1,e,0,1,k,n,335.3883511840988
14,-10,n,0,5,l,w,14.726771203246988
-4,-1,e,0,1,k,e,335.3133716237167
14,-10,n,0,5,l,s,14.74564386891505
8,3,s,0,2,h,e,243.26495883543475
14,-10,n,0,5,l,n,11.9077557280166
17,-1,e,0,5,l,e,8.15443509133873
-16,-7,s,0,5,k,e,23.28687088125077
8,3,s,0,2,h,n,241.55647531928076
14,-10,n,0,5,l,e,10.706739284304446
17,-1,e,0,5,l,n,8.928509447291868
6,-1,s,0,2,h,e,342.0950095797152
-16,-7,s,0,5,k,n,21.20766968705932
-15,10,e,0,6,k,s,21.06511664518885
18,-2,n,0,6,l,e,26.042505706849678
10,1,n,0,3,l,e,250.41744372770083
-15,10,e,0,6,k,n,20.93880608766087
4,-9,w,0,3,j,e,238.16653017625396
14,-10,n,0,5,s,w,18.469129158564876
18,-2,n,0,6,l,n,19.33333927215007
14,-10,n,0,5,s,s,23.16362130534778
-6,-5,e,0,2,j,s,246.47290751712814
-6,-5,e,0,2,j,w,246.38025144136225
13,4,n,4,4,k,w,3.949200822603392
14,-10,n,0,5,s,n,21.762791203999594
-4,-1,e,0,1,l,w,385.28010577615856
-15,10,e,0,6,k,w,20.876778794119623
14,-10,n,0,5,s,e,19.73636432062487
-6,-5,e,0,2,j,n,246.292428792248
-4,-1,e,0,1,l,n,385.26893069947266
13,4,n,4,4,l,s,8.826248666553598
13,4,n,4,4,l,n,0.6859738143734182
-4,-1,e,0,1,l,s,385.3380631330898
-4,-1,e,0,1,l,e,385.2703024278299
10,1,n,0,3,l,w,245.77999944326757
-6,-5,e,0,2,k,e,228.64174586766092
13,4,n,4,4,l,e,10.905374525815478
4,-9,w,0,3,j,n,238.1626501501844
18,-2,n,0,6,l,w,18.739920772708462
-15,10,e,0,6,k,e,21.972449077904418
2,-9,s,0,3,j,n,269.0675056010367
-11,3,w,0,3,j,e,131.52738199270968
18,-2,n,0,6,l,s,15.671444469179717
4,-9,w,0,3,j,s,238.60291898901238
10,1,n,0,3,l,s,249.3790468223671
4,-9,w,0,3,j,w,238.06120103297496
10,1,n,0,3,l,n,250.1731263770851
2,-9,s,0,3,j,e,269.738395324912
10,3,w,0,3,l,s,188.61378046081927
-15,10,e,0,6,j,n,14.8569477456514
4,-9,w,0,3,k,e,202.8900281825361
2,-9,s,0,3,h,n,231.7228199999945
10,3,w,0,3,l,w,175.23536346832904
-11,3,w,0,3,j,s,154.04018274485756
2,-9,s,0,3,h,s,231.9569346756413
-15,10,e,0,6,j,e,13.615196696201465
4,-9,w,0,3,k,n,203.43478345335123
10,3,w,0,3,l,n,185.62551420907522
