x,y,dir,enemyCount,distBucket,move,face,q
14,-8,w,0,5,k,s,18.622663326607153
-2,2,s,0,0,k,e,401.8629309111302
-17,-3,s,3,5,j,w,4.099046300425794
3,-1,e,0,1,j,e,398.29175792242836
-17,-3,s,3,5,j,e,2.205123893758617
10,-1,e,0,3,s,e,245.59447651924245
3,-1,e,0,1,j,n,398.85191435001826
3,-1,e,0,1,j,s,398.88040126153714
-2,2,s,0,0,k,s,400.7042812037262
3,-1,e,0,1,j,w,398.50073170142275
-2,2,s,0,0,k,n,401.62954570166755
18,0,w,0,6,k,s,10.825352353507707
18,0,w,0,6,k,w,12.539613016664612
0,9,n,0,3,h,e,228.44944869642475
0,9,n,0,3,h,n,226.668150649486
16,-9,s,0,6,l,w,8.70117980905737
0,9,n,0,3,h,s,223.28032273007034
16,-9,s,0,6,l,s,10.352334561276356
0,9,n,0,3,h,w,227.16492121755917
-14,-2,e,0,4,h,e,53.14533162314923
18,0,w,0,6,k,e,8.436150527154386
-2,2,s,0,0,j,n,350.39427459090865
-2,2,s,0,0,j,e,350.19678814691616
18,0,w,0,6,k,n,12.79119760701395
-2,2,s,0,0,h,s,350.21171992440827
-2,2,s,0,0,h,w,350.3800549923828
18,0,w,0,6,l,w,6.362999289706366
-12,-2,w,3,4,s,e,42.86252863029169
-4,3,w,0,1,h,e,314.746550134361
-2,2,s,0,0,h,n,350.4753781390765
16,-9,s,0,6,k,w,12.262054689142047
16,-9,s,0,6,k,s,11.135782826639343
16,-9,s,0,6,k,n,12.393953659050057
1,-1,w,0,0,s,e,418.743368468102
3,3,w,0,1,s,n,333.3629098480173
16,-9,s,0,6,l,n,8.785249765051356
-17,-3,s,3,5,h,n,0.30351027111677625
-4,3,w,0,1,h,w,314.9040587593488
16,-9,s,0,6,l,e,5.638296007805384
1,-1,w,0,0,s,n,418.5161208114978
3,3,w,0,1,s,e,333.3544442803841
1,-1,w,0,0,s,s,423.33875617717035
3,-1,e,0,1,h,e,403.064840558291
-12,-2,w,3,4,s,n,0.2863546594403395
1,-1,w,0,0,s,w,420.4793971466134
18,0,w,0,6,l,e,11.20445883863138
-12,-2,w,3,4,s,s,21.463975035285042
-4,3,w,0,1,h,s,314.7508436494243
3,-1,e,0,1,h,n,402.609187334589
-12,-2,w,3,4,s,w,9.45148014145295
18,0,w,0,6,l,s,10.883347043713087
-4,3,w,0,1,h,n,314.5687132651751
18,0,w,0,6,l,n,12.031819046978923
9,-9,s,0,4,h,s,169.70059054283251
-14,0,n,0,4,k,n,74.9766753060871
-8,5,w,1,3,l,e,43.100811224169426
9,-9,s,0,4,h,n,167.60054545850602
13,4,w,0,4,h,e,104.08372546559134
-17,5,s,0,5,l,n,16.925076405708438
-14,0,n,0,4,k,e,85.223567642653
-8,5,w,1,3,l,n,44.4558267798086
-9,2,s,0,3,h,w,221.2572365345288
9,-9,s,0,4,h,w,160.61494872522957
-17,5,s,0,5,l,s,22.340225999779875
-9,2,s,0,3,h,s,223.99491017004775
-17,5,s,0,5,l,w,20.36637059841128
9,-9,s,0,4,h,e,172.16052844302448
-9,2,s,0,3,h,n,222.53143830149025
-14,0,n,0,4,k,w,44.50823591621018
-4,1,n,0,1,j,e,332.6497562667587
-14,0,n,0,4,k,s,43.55278721223753
-9,2,s,0,3,h,e,222.08007291818797
-4,1,n,0,1,j,s,332.86490126972717
18,-2,n,0,6,h,s,21.671704140964763
15,3,s,0,5,j,n,33.3021906789924
-4,1,n,0,1,j,n,332.61008479359305
18,-2,n,0,6,h,n,13.4668243089691
15,3,s,0,5,j,e,27.600595003293655
-4,1,n,0,1,j,w,332.88917016647065
18,-2,n,0,6,h,w,26.829413743637154
-8,5,w,1,3,l,w,30.960779473782935
15,3,s,0,5,j,w,24.437659092109456
-2,2,s,0,0,h,e,350.8168652178543
15,3,s,0,5,j,s,32.89446421909872
18,-2,n,0,6,h,e,31.297455319256716
7,6,s,0,3,s,w,213.32843966141527
-17,5,s,0,5,k,e,20.773606636506962
-14,0,n,0,4,j,e,52.23926339287573
-8,5,w,1,3,k,e,20.26953446292225
-12,-2,w,3,4,h,s,47.48805315507836
-8,5,w,1,3,k,n,21.646836216827392
-17,5,s,0,5,k,n,21.75982387497297
-14,0,n,0,4,j,w,33.54503730405718
-17,5,s,0,5,k,s,20.431628895492057
-14,0,n,0,4,j,s,54.99827665507933
-17,5,s,0,5,k,w,20.1652209558612
7,6,s,0,3,s,n,216.97780336797996
7,6,s,0,3,s,s,212.42030890489005
-12,-2,w,3,4,h,e,30.45241866024061
-14,0,n,0,4,j,n,44.18050251050913
9,-9,s,0,4,j,e,166.35111797083024
7,6,s,0,3,s,e,213.27687336876318
-12,-2,w,3,4,h,w,1.659374885816601
-17,5,s,0,5,l,e,25.90663680578239
13,4,w,0,4,j,n,65.39735205504607
17,-1,e,0,5,s,w,16.821916469783698
18,-2,n,0,6,j,e,8.284913815792136
-17,5,s,0,5,j,e,12.251013739943366
13,4,w,0,4,j,e,72.59973158270262
15,3,s,0,5,h,w,43.93648263114605
-17,5,s,0,5,j,n,12.370514685433553
-17,5,s,0,5,j,s,13.504287645794747
-8,10,e,0,4,s,w,138.6083306883245
-9,2,s,0,3,j,w,225.31718437366146
17,-1,e,0,5,s,e,19.25152176151786
-17,5,s,0,5,j,w,14.656859133154502
17,-1,e,0,5,s,s,14.959550630397132
-9,2,s,0,3,j,s,223.95394691220082
17,-1,e,0,5,s,n,14.224765534478905
-11,-2,s,0,3,j,e,214.66277027634843
-9,2,s,0,3,j,n,229.00575230115072
10,1,n,0,3,s,e,247.43326408391292
-8,10,e,0,4,s,n,140.37038632765191
-4,1,n,0,1,h,e,331.28579766060585
18,-2,n,0,6,j,w,14.221934309129896
-9,2,s,0,3,j,e,223.38319261299495
-14,0,n,0,4,h,w,15.326612382838695
-8,10,e,0,4,s,s,131.1935517757507
-4,1,n,0,1,h,n,331.10232928768255
-14,0,n,0,4,h,s,28.335426764483387
18,-2,n,0,6,j,n,13.858477882312275
-4,1,n,0,1,h,w,331.4555134356744
15,3,s,0,5,h,s,73.66149752752703
15,3,s,0,5,h,n,31.499531639156398
-4,1,n,0,1,h,s,331.25123851717
-8,10,e,0,4,s,e,143.5658955005784
18,-2,n,0,6,j,s,13.121719675551681
15,3,s,0,5,h,e,47.15261043410687
-11,3,w,0,3,h,e,105.12240273609946
-14,-2,e,0,4,s,w,92.40908839544197
18,-2,n,0,6,k,e,9.293118949210369
-11,3,w,0,3,h,w,88.2092578307685
-14,-2,e,0,4,s,s,68.679797282186
-14,0,n,0,4,h,n,29.542885683538398
-14,-2,e,0,4,s,n,100.87626036182897
-14,0,n,0,4,h,e,17.747627273026332
-11,3,w,0,3,h,n,76.94377939338264
-11,3,w,0,3,h,s,112.58846528387231
-14,-2,e,0,4,s,e,103.72351904631651
-11,-2,s,0,3,h,e,176.42608030200125
-11,-2,s,0,3,h,n,182.4975621797941
18,-2,n,0,6,k,s,16.392583407644306
13,4,w,0,4,h,s,73.97216054444779
18,-2,n,0,6,k,n,12.848624198469615
-11,-2,s,0,3,h,s,168.39241488219446
13,4,w,0,4,h,w,100.16956597321034
-11,-2,s,0,3,h,w,96.45338178187659
-17,-3,s,3,5,l,e,3.0374413937016014
13,4,w,0,4,h,n,97.6419681958018
18,-2,n,0,6,k,w,13.78345963690357
13,4,w,0,4,l,w,44.16265935375042
13,4,w,0,4,l,n,37.433543061598634
13,4,w,0,4,l,s,39.63983315131197
-16,8,n,5,5,s,s,1.9018894691295298
13,4,w,0,4,l,e,47.35405114840267
9,-9,s,0,4,l,w,131.30163388390085
9,-9,s,0,4,l,s,104.47268136732282
14,-10,n,0,5,j,w,32.55208538962087
-16,8,n,5,5,s,e,2.179616709323359
14,-10,n,0,5,k,w,22.88358358923867
4,-9,w,0,3,s,n,220.55217011203968
14,-10,n,0,5,k,s,26.81763471497493
-17,9,n,2,6,l,w,1.3166581255963539
4,-9,w,0,3,s,s,220.50322962475894
4,-9,w,0,3,s,w,219.81219447549293
14,-10,n,0,5,k,n,21.128996994024078
14,-10,n,0,5,k,e,24.342659802052566
4,-9,w,0,3,s,e,219.9573012323777
13,4,w,0,4,k,s,124.9448297063662
13,4,w,0,4,k,w,94.12364082418146
13,4,w,0,4,k,n,78.76029490515597
10,1,n,0,3,s,s,243.96592840482745
-12,-2,w,3,4,l,n,42.26547527272332
13,4,w,0,4,k,e,74.65480096837418
-17,-3,s,3,5,s,s,0.2544391037041821
10,1,n,0,3,s,w,244.6416613139755
-12,-2,w,3,4,l,s,41.29747386814152
-12,-2,w,3,4,l,w,1.8317131882946864
10,1,n,0,3,s,n,247.22280952589585
14,-10,n,0,5,j,s,29.553316564958156
14,-10,n,0,5,j,n,35.53399808889092
-17,-3,s,3,5,s,e,2.070627358712654
14,-10,n,0,5,j,e,36.09440675521974
13,4,w,0,4,j,s,70.21122981517374
13,4,w,0,4,j,w,49.534387958511786
-12,-2,w,3,4,k,w,7.617520844083135
-18,4,n,5,6,s,w,0.5248226329605792
-18,4,n,5,6,s,s,1.7628549102897382
9,-9,s,0,4,j,n,161.72453859957875
14,-10,n,0,5,h,w,45.52544637673635
-12,-2,w,3,4,k,n,32.69997942275687
9,-9,s,0,4,j,w,161.94154167721638
14,-10,n,0,5,h,s,34.080525719860766
-12,-2,w,3,4,k,s,17.99481363090301
14,-10,n,0,5,h,n,40.663813678843205
9,-9,s,0,4,j,s,163.20916234054064
10,3,w,0,3,s,w,208.62348135606706
15,3,s,0,5,l,w,17.684896201366975
-8,5,w,1,3,s,n,1.1899545043906876
15,3,s,0,5,l,s,11.501781002071414
10,3,w,0,3,s,n,189.4369922072866
15,3,s,0,5,l,n,24.374581452332976
-8,5,w,1,3,s,s,0.8320748453141786
-17,9,n,2,6,j,w,0.387557312142926
-12,-2,w,3,4,l,e,92.5702355994662
9,-9,s,0,4,k,e,100.45909880087744
-8,5,w,1,3,s,w,0.3810657638748717
10,3,w,0,3,s,s,179.46971325194605
-17,9,n,2,6,j,s,0.9178174269795312
-17,9,n,2,6,j,e,0.34714407052629753
-8,5,w,1,3,s,e,18.60377237075398
-14,0,n,0,4,l,s,37.92023733373232
-12,-2,w,3,4,j,s,41.92444506668065
-14,0,n,0,4,l,n,48.67925909790457
-12,-2,w,3,4,j,w,1.4058170658248232
-14,0,n,0,4,l,e,34.27704668343231
10,3,w,0,3,s,e,201.7589838622507
15,3,s,0,5,l,e,16.685720249108993
9,-9,s,0,4,k,s,113.43557029206778
-12,-2,w,3,4,j,e,34.80149476131207
9,-9,s,0,4,k,n,110.73149465439197
-12,-2,w,3,4,j,n,42.69804217608399
9,-9,s,0,4,k,w,124.85506691261531
-14,0,n,0,4,l,w,31.27908037818915
15,3,s,0,5,k,s,43.60545364329675
14,-10,n,0,5,h,e,37.97885682089934
-17,9,n,2,6,k,s,2.8984480961712795
15,3,s,0,5,k,n,40.63165002539202
9,-9,s,0,4,l,e,128.03128420981747
9,-9,s,0,4,l,n,112.95114430764927
15,3,s,0,5,k,e,59.64576747239094
-12,-2,w,3,4,k,e,36.271040038443466
-17,9,n,2,6,k,e,3.1177335663693877
15,3,s,0,5,k,w,43.53674790115602
6,-1,s,0,2,h,s,340.84384547912947
8,-6,s,0,3,s,n,205.57211599854764
6,-1,s,0,2,h,n,340.88365298315824
8,-6,s,0,3,s,s,206.1485143351321
-4,-1,e,0,1,h,s,331.3637773110428
8,-6,s,0,3,s,w,204.38385664242702
6,-1,s,0,2,h,w,340.8450337775576
-4,-1,e,0,1,h,w,331.65896013233333
17,-1,e,0,5,h,s,26.510833296125867
0,9,n,0,3,s,e,206.6095364152215
-4,-1,e,0,1,h,n,331.0590798856945
17,-1,e,0,5,h,n,21.835395888094475
17,-1,e,0,5,h,w,35.79945254970724
-4,-1,e,0,1,h,e,331.14607719135745
0,9,n,0,3,s,n,208.21220998754134
10,1,n,0,3,h,n,270.6617746356513
0,9,n,0,3,s,s,209.58052862926172
-18,-9,s,4,6,l,n,1.0248788691063346
0,9,n,0,3,s,w,210.1319671592305
10,1,n,0,3,h,e,269.2435065960795
-18,-9,s,4,6,l,e,2.024818364166231
-4,1,n,0,1,s,e,355.67247374629545
-4,1,n,0,1,s,n,356.3441927703137
-16,-7,s,0,5,l,n,19.043344299977765
-10,5,s,0,3,s,n,176.55202864744098
-4,1,n,0,1,s,w,356.0190189324396
-16,-7,s,0,5,l,w,19.62480676618229
-10,5,s,0,3,s,e,178.67263862998632
-18,-9,s,4,6,l,w,0.7022704020058919
-4,1,n,0,1,s,s,355.85874543038625
8,-6,s,0,3,s,e,205.25245540701363
-16,-7,s,0,5,l,s,16.919828283752615
12,2,s,0,4,s,w,129.23163508566253
12,2,s,0,4,s,s,132.72138554621625
6,-10,s,0,3,s,e,178.36598726402514
6,-10,s,0,3,s,n,181.57307207687194
-10,5,s,0,3,s,w,144.68634804529356
12,2,s,0,4,s,n,138.41834659064685
14,6,s,0,5,s,w,17.92578370853227
-10,5,s,0,3,s,s,164.30394026193292
12,2,s,0,4,s,e,162.23397867740186
14,6,s,0,5,s,n,20.18893875091061
6,-10,s,0,3,s,w,173.90024759210877
6,-10,s,0,3,s,s,179.29026933581886
14,6,s,0,5,s,s,16.648939546807895
-18,2,n,1,6,k,w,2.0151442065526948
1,-1,w,0,0,h,e,443.26529652122474
-18,2,n,1,6,k,n,0.26209617423271914
14,6,s,0,5,s,e,16.668235266219483
1,-1,w,0,0,h,n,440.67394668899715
3,3,w,0,1,h,w,357.56145622190974
17,-1,e,0,5,j,n,14.545970860146591
3,3,w,0,1,h,s,357.43260256918063
1,-1,w,0,0,h,s,463.3071971388173
-18,4,n,5,6,l,n,0.5857372879312199
1,-1,w,0,0,h,w,442.28803480055
6,-1,s,0,2,j,e,334.749158297445
8,3,s,0,2,j,e,223.58655763757898
17,-1,e,0,5,j,s,12.394560602034502
3,3,w,0,1,h,n,357.41362262265
-18,2,n,1,6,j,w,1.2781410271521543
3,3,w,0,1,h,e,357.56405068823545
8,3,s,0,2,j,n,220.1385732430322
6,-1,s,0,2,j,n,334.66803637168437
8,3,s,0,2,j,s,223.28692879886574
6,-1,s,0,2,j,s,334.9506957513839
8,3,s,0,2,j,w,223.30670340175436
17,-1,e,0,5,j,e,13.436382420760708
-6,-5,e,0,2,h,w,228.440849865972
4,-9,w,0,3,l,n,204.37685018935036
3,-1,e,0,1,s,n,376.5327927993277
4,-9,w,0,3,l,s,203.75666702025921
3,-1,e,0,1,s,s,376.3570756687718
-6,-5,e,0,2,h,s,228.3075200573111
4,-9,w,0,3,l,w,203.6032204426642
3,-1,e,0,1,s,w,376.2739799607771
-4,-1,e,0,1,j,s,376.28335483816966
-4,-1,e,0,1,j,w,376.6265510017497
-6,-5,e,0,2,h,n,228.2345659292319
17,-1,e,0,5,j,w,12.219599931010155
-4,-1,e,0,1,j,n,376.9718918952781
-6,-5,e,0,2,h,e,228.15690417928067
4,-9,w,0,3,l,e,204.44136972217538
10,1,n,0,3,j,w,227.41452147861187
-10,-9,w,0,4,s,w,114.63549909018386
17,-1,e,0,5,k,s,16.63929598630212
-16,-7,s,0,5,j,s,17.900448097176223
-4,-1,e,0,1,j,e,376.5915551365337
17,-1,e,0,5,k,n,24.723540527416432
-16,-7,s,0,5,j,n,16.157874442076373
-10,-9,w,0,4,s,s,107.80995061800544
18,-2,n,0,6,s,e,17.34927077837247
-10,-9,w,0,4,s,n,105.82025970666062
18,-2,n,0,6,s,s,11.68725009335546
10,1,n,0,3,j,n,227.18349051315545
10,1,n,0,3,j,s,219.79794555440577
18,-2,n,0,6,s,n,12.548789310602434
-16,-7,s,0,5,j,w,18.62404355201511
17,-1,e,0,5,k,w,20.735535150249262
10,1,n,0,3,j,e,228.49411668636458
-16,-7,s,0,5,j,e,18.70960136666802
2,-9,s,0,3,h,e,232.01362682677103
-10,-9,w,0,4,s,e,110.2336615559697
17,-1,e,0,5,k,e,26.200746688962695
8,3,s,0,2,h,s,242.43499878028865
8,3,s,0,2,h,w,242.5900643659561
-16,-7,s,0,5,l,e,15.527182215314179
-4,-1,e,0,1,k,w,332.97037274144884
18,-2,n,0,6,s,w,13.960851316481191
10,1,n,0,3,h,s,267.45370464755615
-4,-1,e,0,1,k,s,332.6833480211173
10,1,n,0,3,h,w,266.23430720132336
-16,-7,s,0,5,k,w,10.84964803366241
17,-1,e,0,5,l,w,5.6564202853261
17,-1,e,0,5,l,s,9.220043565204271
-16,-7,s,0,5,k,s,13.145997901021557
-6,-5,e,0,2,j,e,246.40702232284158
-4,-1,e,0,1,k,n,332.33128172251156
-18,2,n,1,6,h,n,0.11876587724210026
14,-10,n,0,5,l,w,14.99154637267602
-4,-1,e,0,1,k,e,332.3592660408164
14,-10,n,0,5,l,s,12.306827905412575
8,3,s,0,2,h,e,242.86645905119147
17,-1,e,0,5,l,e,8.88502109773358
14,-10,n,0,5,l,n,15.02645143766479
-16,-7,s,0,5,k,e,18.08601902753683
8,3,s,0,2,h,n,240.80046190613388
14,-10,n,0,5,l,e,13.415251952570337
17,-1,e,0,5,l,n,7.333258810588461
6,-1,s,0,2,h,e,340.88499105668325
-16,-7,s,0,5,k,n,18.964816798529213
-15,10,e,0,6,k,s,16.68634989844633
18,-2,n,0,6,l,e,8.32757860678368
10,1,n,0,3,l,e,247.3032827373207
-15,10,e,0,6,k,n,13.65057329610439
4,-9,w,0,3,j,e,235.9788066582793
-14,-2,s,2,4,k,n,5.39707951144587
14,-10,n,0,5,s,w,23.969090711496225
18,-2,n,0,6,l,n,18.186243053759647
14,-10,n,0,5,s,s,27.602181147108315
-14,-2,s,2,4,k,e,5.883826590376223
-6,-5,e,0,2,j,s,246.35967834728245
-18,2,n,1,6,h,e,1.0080282630083637
-6,-5,e,0,2,j,w,246.16519514624306
-18,4,n,5,6,h,n,0.4158621963412411
14,-10,n,0,5,s,n,24.36835576957627
-4,-1,e,0,1,l,w,381.3569846470322
-14,-2,s,2,4,k,w,16.438351879488994
-16,8,n,5,5,j,w,2.0044153565004748
-15,10,e,0,6,k,w,14.916895675471869
14,-10,n,0,5,s,e,25.287785822872692
-6,-5,e,0,2,j,n,246.18351348403934
-4,-1,e,0,1,l,n,381.36588957480876
-16,6,n,1,5,s,n,0.18044006982147895
-4,-1,e,0,1,l,s,381.31709937269994
-16,6,n,1,5,s,s,0.41292555812205767
-16,8,n,5,5,j,n,-0.13091197996964687
-4,-1,e,0,1,l,e,381.35054757733644
-16,6,n,1,5,s,e,0.6840596276979218
10,1,n,0,3,l,w,247.36126121907822
-6,-5,e,0,2,k,e,228.42709743765548
-16,8,n,5,5,j,e,0.9993439262339602
4,-9,w,0,3,j,n,238.0576817411432
18,-2,n,0,6,l,w,11.795858913930374
-15,10,e,0,6,k,e,16.004027901802125
-11,3,w,0,3,j,e,142.0766841334343
18,-2,n,0,6,l,s,16.081420979945047
2,-9,s,0,3,j,n,269.5574391723919
4,-9,w,0,3,j,s,237.26850600820055
-14,-2,s,2,4,l,e,51.24222160643598
10,1,n,0,3,l,s,243.57614755674194
4,-9,w,0,3,j,w,238.0023439886398
-16,6,n,1,5,s,w,3.1291131176317597
10,1,n,0,3,l,n,242.46236570297003
2,-9,s,0,3,j,e,269.96320743588007
-15,10,e,0,6,j,n,14.976804419249625
10,3,w,0,3,l,s,160.96839937515696
2,-9,s,0,3,h,n,231.88798334120304
4,-9,w,0,3,k,e,202.29033051646843
-14,-2,s,2,4,l,n,36.32658902481522
10,3,w,0,3,l,w,151.13227800356813
-11,3,w,0,3,j,s,129.99443529462528
-16,-5,s,4,5,s,e,0.6975911078559791
2,-9,s,0,3,h,s,231.0669523042959
-14,-2,s,2,4,l,s,26.428693975988324
-15,10,e,0,6,j,e,17.02011715942888
4,-9,w,0,3,k,n,200.6005833476588
