x,y,dir,enemyCount,distBucket,move,face,q
3,1,n,0,1,s,e,278.6976537326076
-10,-9,w,0,4,h,w,-0.22621995755598928
-10,-9,w,0,4,h,s,-0.32836489976611527
1,-3,n,0,1,h,n,319.25400044982456
-2,2,s,0,0,l,w,356.0393641470936
-8,10,e,0,4,h,e,0.31095093207063873
-10,-9,w,0,4,h,n,-0.1823951576737898
-8,10,e,0,4,h,n,0.23943860232802427
-2,2,s,0,0,l,n,351.62971449534774
-10,-9,w,0,4,h,e,-0.2264990001580207
-2,2,s,0,0,l,s,360.3403687483642
16,6,n,5,5,j,w,-0.032808391998971745
16,6,n,5,5,j,s,0.15689631585876176
-1,-10,s,0,3,s,n,2.5602291527818366
-2,2,s,0,0,j,s,306.7030286226868
-1,-10,s,0,3,s,e,2.4014614814054935
-2,2,s,0,0,j,w,303.4044042023133
-8,10,e,0,4,j,e,2.1228772270754894
14,-8,w,0,5,k,e,0.013261194725580117
3,1,n,0,1,s,n,266.762743198294
14,-8,w,0,5,k,w,0.08553272964372433
3,1,n,0,1,s,s,273.14735591385806
3,1,n,0,1,s,w,311.69139730550114
14,-8,w,0,5,k,s,-0.08052460347553692
-2,2,s,0,0,k,e,347.8818298061881
3,-1,e,0,1,j,e,317.3173985771781
10,-1,e,0,3,s,e,0.7577668001933902
3,-1,e,0,1,j,n,303.55309768121504
3,-1,e,0,1,j,s,335.77248650373707
-2,2,s,0,0,k,s,352.53897430338947
16,6,n,5,5,j,e,-0.033326136652885384
3,-1,e,0,1,j,w,319.0860845156138
-2,2,s,0,0,k,n,354.1976944717554
16,6,n,5,5,j,n,2.7396536813482175
18,9,n,3,6,k,s,0.3555286778962615
0,9,n,0,3,h,e,3.3600729568455225
0,9,n,0,3,h,n,1.761746941215005
0,9,n,0,3,h,s,2.219253435384145
0,9,n,0,3,h,w,1.6833292145240661
16,-7,s,4,5,s,w,0.12487703323396943
-14,-2,e,0,4,h,e,-0.2624084634859714
-2,2,s,0,0,j,n,304.8394417704895
-2,2,s,0,0,j,e,299.06190321322384
18,0,w,0,6,k,n,0.08123141860743405
16,-7,s,4,5,s,s,1.4098061159823474
16,6,n,5,5,h,n,1.9330571328068917
-2,2,s,0,0,h,s,296.1071546708461
-2,2,s,0,0,h,w,295.0591582438271
-4,3,w,0,1,h,e,115.59432756750394
-2,2,s,0,0,h,n,306.7701097906763
16,-9,s,0,6,k,s,-0.16453668057784437
16,-9,s,0,6,k,n,-0.06376734036862546
3,3,w,0,1,s,n,214.00486602764008
1,-1,w,0,0,s,e,381.18058705231806
16,-9,s,0,6,l,n,-0.5721092600450353
-4,3,w,0,1,h,w,185.12274700442615
1,-1,w,0,0,s,n,378.89697818262005
3,3,w,0,1,s,e,130.8036854107359
1,-1,w,0,0,s,s,378.29803659655914
3,-1,e,0,1,h,e,323.9505132255877
1,-1,w,0,0,s,w,375.9887547553512
18,0,w,0,6,l,e,0.10402736842105263
3,-1,e,0,1,h,n,362.7098937571428
-4,3,w,0,1,h,s,173.71073533152438
18,0,w,0,6,l,s,0.26855295504236676
-4,3,w,0,1,h,n,61.55928634993465
9,-9,s,0,4,h,s,1.9458258742202923
-14,0,n,0,4,k,n,0.2798852496348383
9,-9,s,0,4,h,n,3.346017867972568
13,4,w,0,4,h,e,1.5898657767677515
-17,5,s,0,5,l,n,0.76292550271587
-14,0,n,0,4,k,e,0.6865265622534665
9,-9,s,0,4,h,w,3.4548557737869143
-9,2,s,0,3,h,w,-0.12402287426420049
-9,2,s,0,3,h,s,-0.241329826648211
-17,5,s,0,5,l,w,3.1904101124883493
9,-9,s,0,4,h,e,1.2139180789496653
-9,2,s,0,3,h,n,0.3311412811924836
8,5,e,1,3,s,n,0.6516116012299596
-14,0,n,0,4,k,w,0.6347275002252271
-4,1,n,0,1,j,e,211.232817486238
-14,0,n,0,4,k,s,0.5069694205912292
-9,2,s,0,3,h,e,0.19304745313941224
18,-2,n,0,6,h,s,0.6526461116384761
-4,1,n,0,1,j,s,181.24294687113286
15,3,s,0,5,j,n,0.24727740353814873
-4,1,n,0,1,j,n,213.8174144779134
15,3,s,0,5,j,e,0.20351818468622213
-4,1,n,0,1,j,w,223.19232053543774
18,-2,n,0,6,h,w,1.39984735217721
15,3,s,0,5,j,w,0.5071880860231792
-2,2,s,0,0,h,e,299.7038782973616
18,-2,n,0,6,h,e,0.5971558275832688
7,6,s,0,3,s,w,2.16322983003908
-17,5,s,0,5,k,e,1.4060193849093585
-14,0,n,0,4,j,e,0.14044905456811838
-17,5,s,0,5,k,n,0.34569113162277576
-14,0,n,0,4,j,w,0.4675974163766286
-17,5,s,0,5,k,s,0.7915316478797036
-14,0,n,0,4,j,s,0.4543982435232377
7,6,s,0,3,s,n,2.129756265436051
-17,5,s,0,5,k,w,0.4071700423124505
7,6,s,0,3,s,s,1.464324881740945
-14,0,n,0,4,j,n,0.7031792755812628
7,6,s,0,3,s,e,2.6076189127012017
-17,5,s,0,5,l,e,1.4571456173270314
13,4,w,0,4,j,n,1.2939327881791995
13,4,w,0,4,j,e,2.083833852259463
-17,5,s,0,5,j,e,0.13141004356342678
15,3,s,0,5,h,w,1.646690034939013
-17,5,s,0,5,j,n,0.22317889060685941
-17,5,s,0,5,j,s,0.06195840614849708
-8,10,e,0,4,s,w,1.64804316272176
17,-1,e,0,5,s,e,0.26370003802947795
-9,2,s,0,3,j,w,2.1886269894239105
-17,5,s,0,5,j,w,0.4203852968264601
-9,2,s,0,3,j,s,0.7792598091613667
17,-1,e,0,5,s,n,0.15772232734086525
-11,-2,s,0,3,j,e,1.8974771671796387
-9,2,s,0,3,j,n,0.7282216779878483
10,1,n,0,3,s,e,1.7670210176579833
-8,10,e,0,4,s,n,0.6802481213280578
-4,1,n,0,1,h,e,122.1036439196121
18,-2,n,0,6,j,w,0.37928507710285986
-9,2,s,0,3,j,e,1.8115911611470865
-8,10,e,0,4,s,s,2.815044434753056
-14,0,n,0,4,h,w,-0.4596663367731446
-4,1,n,0,1,h,n,189.1151683619124
-14,0,n,0,4,h,s,-0.17646483163834256
18,-2,n,0,6,j,n,0.24762370542923717
-4,1,n,0,1,h,w,173.13704314823278
-4,1,n,0,1,h,s,184.718519927487
-8,10,e,0,4,s,e,1.831035647567193
18,-2,n,0,6,j,s,0.15614666145197653
15,3,s,0,5,h,e,3.6286214075740033
-11,3,w,0,3,h,e,-0.29432428648279485
-14,-2,e,0,4,s,w,0.9467949925597077
18,-2,n,0,6,k,e,0.025146689623188213
-11,3,w,0,3,h,w,-0.37668934306802104
-14,-2,e,0,4,s,s,0.5906158849368366
-14,-2,e,0,4,s,n,0.2879282492935087
-14,0,n,0,4,h,e,-0.6765891554324276
-11,3,w,0,3,h,n,-0.3899966055917264
-11,3,w,0,3,h,s,-0.07610575490740598
-14,-2,e,0,4,s,e,0.7884543890036078
-11,-2,s,0,3,h,e,-0.02489913037201621
13,4,w,0,4,h,s,0.784026195102399
18,-2,n,0,6,k,n,0.14864595709848577
-11,-2,s,0,3,h,s,-0.19107589184712065
-11,-2,s,0,3,h,w,-0.46235490023421716
13,4,w,0,4,h,n,1.9242191073857886
18,-2,n,0,6,k,w,0.3926394262826412
13,4,w,0,4,l,w,-0.5744332949599469
13,4,w,0,4,l,n,-0.5858768723825063
13,4,w,0,4,l,s,-0.08194133055491046
13,4,w,0,4,l,e,-0.3311096211784685
9,-9,s,0,4,l,w,-0.12356548903876058
9,-9,s,0,4,l,s,-0.23836337346892955
14,-10,n,0,5,j,w,0.48353458067589
14,-10,n,0,5,k,w,0.15071170700103687
4,-9,w,0,3,s,n,2.1399881450274485
14,-10,n,0,5,k,s,0.513176095006285
4,-9,w,0,3,s,s,5.342907513473956
4,-9,w,0,3,s,w,1.4290639568399168
4,-9,w,0,3,s,e,0.9754340580204575
13,4,w,0,4,k,s,0.7984558015281968
13,4,w,0,4,k,w,0.8291807130406057
13,4,w,0,4,k,n,1.174717312496452
10,1,n,0,3,s,s,3.3677386851017825
16,6,n,5,5,s,w,0.26634271245683444
13,4,w,0,4,k,e,1.000336091241495
10,1,n,0,3,s,w,2.092762457947922
10,1,n,0,3,s,n,1.9419276724590442
18,9,n,3,6,s,w,0.13450566913471704
14,-10,n,0,5,j,s,0.4392003521828836
14,-10,n,0,5,j,n,1.0142955866465937
14,-10,n,0,5,j,e,0.5324023872508005
13,4,w,0,4,j,s,0.7276495678699617
9,-9,s,0,4,j,n,2.351352108030611
14,-10,n,0,5,h,w,0.6139109103240116
14,-10,n,0,5,h,s,1.7514420788123197
9,-9,s,0,4,j,w,0.7040858766232716
14,-10,n,0,5,h,n,1.1469880153524492
9,-9,s,0,4,j,s,2.959898425810758
10,3,w,0,3,s,w,1.1223420952709482
15,3,s,0,5,l,w,-0.6699886593889466
15,3,s,0,5,l,s,-0.7260597755439583
15,3,s,0,5,l,n,-0.6972535033576566
10,3,w,0,3,s,n,0.5609272546136181
9,-9,s,0,4,k,e,-0.4201887314845277
10,3,w,0,3,s,s,0.4161172308565709
-14,0,n,0,4,l,s,0.7783742917979833
-14,0,n,0,4,l,n,0.34742680127678527
-14,0,n,0,4,l,e,0.7794062413987156
15,3,s,0,5,l,e,-0.45130041567205825
10,3,w,0,3,s,e,1.2711694703121303
9,-9,s,0,4,k,s,-0.17759716065919595
9,-9,s,0,4,k,n,-0.1594135924989815
-14,0,n,0,4,l,w,0.3450308626427534
9,-9,s,0,4,k,w,-0.12184685097818243
15,3,s,0,5,k,s,1.8898599868314598
15,3,s,0,5,k,n,1.7970470018942688
9,-9,s,0,4,l,e,-0.05196441623681268
9,-9,s,0,4,l,n,-0.30704779766449347
15,3,s,0,5,k,e,0.2687819288385252
15,3,s,0,5,k,w,1.1393215688810212
6,-1,s,0,2,h,s,108.47825892344272
8,-6,s,0,3,s,n,2.5813964546000423
6,-1,s,0,2,h,n,165.5901535665694
8,-6,s,0,3,s,s,2.4144572454848667
-4,-1,e,0,1,h,s,134.0987420849966
8,-6,s,0,3,s,w,0.8000440880052955
6,-1,s,0,2,h,w,99.43657733404149
-4,-1,e,0,1,h,w,130.90968127615622
17,-1,e,0,5,h,s,0.6654490706526897
0,9,n,0,3,s,e,1.67909828145411
-4,-1,e,0,1,h,n,144.8119895005855
17,-1,e,0,5,h,n,1.2793403771654952
17,-1,e,0,5,h,w,0.6645846989823699
-4,-1,e,0,1,h,e,125.60592325518299
0,9,n,0,3,s,n,2.4772540890644965
10,1,n,0,3,h,n,5.080883903917647
0,9,n,0,3,s,s,0.9300748233541322
0,9,n,0,3,s,w,3.1467088165826156
10,1,n,0,3,h,e,7.079993512736783
-4,1,n,0,1,s,e,196.95593893643576
-4,1,n,0,1,s,n,192.15646075370364
-16,-7,s,0,5,l,n,0.6275345771708527
-10,5,s,0,3,s,n,2.2402142841716843
-16,-7,s,0,5,l,w,1.8252234079597969
-4,1,n,0,1,s,w,225.90657564016186
-10,5,s,0,3,s,e,1.4139779617117214
8,-6,s,0,3,s,e,1.944746165571366
-4,1,n,0,1,s,s,202.7173130105809
12,2,s,0,4,s,w,1.0440815514710207
12,2,s,0,4,s,s,2.540907741971035
6,-10,s,0,3,s,e,1.1875605497396073
-10,5,s,0,3,s,w,1.6245982823634677
6,-10,s,0,3,s,n,0.9024677164930253
14,6,s,0,5,s,w,0.6760352659354082
12,2,s,0,4,s,n,1.5780226653552099
-10,5,s,0,3,s,s,2.558494217803037
14,6,s,0,5,s,n,0.5355439367976165
12,2,s,0,4,s,e,1.5763349105173197
6,-10,s,0,3,s,w,0.8001607580004075
14,6,s,0,5,s,s,0.3705968533186461
1,-1,w,0,0,h,e,400.0772973879117
14,6,s,0,5,s,e,0.47421286044148153
1,-1,w,0,0,h,n,400.01055045358873
3,3,w,0,1,h,w,236.62753062263795
17,-1,e,0,5,j,n,0.5361168940371018
3,3,w,0,1,h,s,258.63761171174446
1,-1,w,0,0,h,s,400.5785088878163
1,-1,w,0,0,h,w,400.42782078940206
6,-1,s,0,2,j,e,45.89310842106951
8,3,s,0,2,j,e,0.9207314217218134
3,3,w,0,1,h,n,314.9905875209113
3,3,w,0,1,h,e,235.20311176580898
6,-1,s,0,2,j,n,33.59333359389371
8,3,s,0,2,j,n,0.5763011075117381
8,3,s,0,2,j,s,0.890222354294135
6,-1,s,0,2,j,s,29.448711507965456
8,3,s,0,2,j,w,1.1578997067257388
17,-1,e,0,5,j,e,0.4775069733082456
-6,-5,e,0,2,h,w,2.5146539519835995
3,-1,e,0,1,s,n,321.26980411930583
4,-9,w,0,3,l,n,1.8440862785714711
3,-1,e,0,1,s,s,311.16130801041834
4,-9,w,0,3,l,s,0.6778591157479606
-6,-5,e,0,2,h,s,3.49747720266442
4,-9,w,0,3,l,w,1.4417947008366663
3,-1,e,0,1,s,w,314.3999264146498
-4,-1,e,0,1,j,s,171.75010499630648
-4,-1,e,0,1,j,w,215.04575567112124
-6,-5,e,0,2,h,n,0.6572190269982983
17,-1,e,0,5,j,w,0.13032883771524142
-4,-1,e,0,1,j,n,139.77108275016246
-6,-5,e,0,2,h,e,2.527051552512752
4,-9,w,0,3,l,e,0.8113615380357371
10,1,n,0,3,j,w,0.9365718564291559
-16,-7,s,0,5,j,s,0.6569727577178381
-10,-9,w,0,4,s,w,1.0364865815389734
17,-1,e,0,5,k,s,0.38394557976565535
-4,-1,e,0,1,j,e,161.20053786488086
17,-1,e,0,5,k,n,0.29953216732852866
-16,-7,s,0,5,j,n,0.4180548425819279
-10,-9,w,0,4,s,s,1.6404295327013918
18,-2,n,0,6,s,e,0.16445967088786229
-10,-9,w,0,4,s,n,1.3553104411020693
18,-2,n,0,6,s,s,0.2807266767866918
10,1,n,0,3,j,n,0.8284150464284773
10,1,n,0,3,j,s,1.0352179503965317
17,-1,e,0,5,k,w,0.3178226307546388
-16,-7,s,0,5,j,w,0.7713060793435997
10,1,n,0,3,j,e,1.2696893945364072
-16,-7,s,0,5,j,e,1.3124951919975851
2,-9,s,0,3,h,e,2.837483864243538
-10,-9,w,0,4,s,e,1.3217465184497896
17,-1,e,0,5,k,e,0.08364740599272674
8,3,s,0,2,h,s,1.5676183020347239
8,3,s,0,2,h,w,1.3688115066199864
-16,-7,s,0,5,l,e,1.5486442685842796
13,4,n,4,4,h,s,1.4307693020745278
-4,-1,e,0,1,k,w,227.75959209412105
13,4,n,4,4,h,n,1.8956811423006557
18,-2,n,0,6,s,w,0.31795924517146174
10,1,n,0,3,h,s,1.789884438883892
-4,-1,e,0,1,k,s,212.4486087947968
10,1,n,0,3,h,w,3.8919733482068617
17,-1,e,0,5,l,w,-0.40407539842936463
-16,-7,s,0,5,k,w,0.24055290797649176
-16,-7,s,0,5,k,s,-0.05643317035519564
17,-1,e,0,5,l,s,-0.2956682845627329
-6,-5,e,0,2,j,e,5.2193618262826424
-4,-1,e,0,1,k,n,142.65894355821627
14,-10,n,0,5,l,w,-0.1682486192779451
-4,-1,e,0,1,k,e,165.27643644198525
14,-10,n,0,5,l,s,-0.8047977022475861
8,3,s,0,2,h,e,1.7107365335718927
14,-10,n,0,5,l,n,-0.1278228248515931
17,-1,e,0,5,l,e,-0.2383652512522706
8,3,s,0,2,h,n,1.30901063875104
14,-10,n,0,5,l,e,-0.2477459706028637
17,-1,e,0,5,l,n,-0.5935062678666541
6,-1,s,0,2,h,e,64.48268465915426
-16,-7,s,0,5,k,n,0.7102636009258122
10,1,n,0,3,l,e,1.2643236990523858
-15,10,e,0,6,k,n,0.5202666199907203
4,-9,w,0,3,j,e,2.568808787904125
-6,-5,e,0,2,j,s,8.26698793233023
13,4,n,4,4,k,w,0.4872268357490221
-6,-5,e,0,2,j,w,3.8244804300668616
14,-10,n,0,5,s,n,0.4017023659120835
-4,-1,e,0,1,l,w,294.3514359722849
-15,10,e,0,6,k,w,1.89778933104791
-6,-5,e,0,2,j,n,5.118780749438356
-4,-1,e,0,1,l,n,323.7828742743332
13,4,n,4,4,l,n,2.004132807406697
-4,-1,e,0,1,l,s,229.9969330301913
-4,-1,e,0,1,l,e,200.17465132668093
10,1,n,0,3,l,w,3.053179828506616
13,4,n,4,4,l,e,-0.36084174601648294
-6,-5,e,0,2,k,e,4.107294458834797
18,-2,n,0,6,l,w,0.09465302921269012
4,-9,w,0,3,j,n,5.542065689495305
-15,10,e,0,6,k,e,0.9620781572388606
18,-2,n,0,6,l,s,0.11207322713633612
2,-9,s,0,3,j,n,5.567333859057546
-11,3,w,0,3,j,e,1.0184121746176622
4,-9,w,0,3,j,s,5.2689684957436445
10,1,n,0,3,l,s,0.9267666658862341
4,-9,w,0,3,j,w,5.930244676221623
10,1,n,0,3,l,n,2.7270997539904953
2,-9,s,0,3,j,e,4.217435999361716
10,3,w,0,3,l,s,0.2825106037007876
2,-9,s,0,3,h,n,4.648700580358792
4,-9,w,0,3,k,e,0.4247649108353116
10,3,w,0,3,l,w,-0.22647247442795884
-11,3,w,0,3,j,s,0.6732740484619154
2,-9,s,0,3,h,s,1.9418706679074123
-15,10,e,0,6,j,e,1.0904843078889717
4,-9,w,0,3,k,n,0.06116809386357463
10,3,w,0,3,l,n,-0.3990768914092693
-11,3,w,0,3,j,n,0.546539522639639
-6,-5,e,0,2,k,w,-0.13666285270853326
13,4,n,4,4,j,s,0.18449737859774676
-11,3,w,0,3,j,w,1.7302742080846945
-6,-5,e,0,2,k,n,1.4181148619263975
-15,10,e,0,6,j,w,0.20072643283079708
2,-9,s,0,3,h,w,3.4413162066790997
13,3,e,5,4,s,e,3.3724991028411093
-15,10,e,0,6,j,s,1.5894308100189711
-6,-5,e,0,2,k,s,-0.015148064741463185
-6,-5,e,0,2,l,n,3.7135783814896035
-6,-5,e,0,2,l,e,13.356365168156152
10,1,n,0,3,k,s,2.0538643565497994
13,4,w,0,4,s,s,0.700079008291562
13,3,e,5,4,s,w,0.7504677668607211
13,4,w,0,4,s,w,0.5545502969266025
10,1,n,0,3,k,w,2.965724587256094
13,3,e,5,4,s,s,0.4830856232729644
4,-9,w,0,3,k,s,-0.427433118026104
10,3,w,0,3,l,e,-0.3981530292079358
-11,3,w,0,3,k,e,1.0845225773912355
4,-9,w,0,3,k,w,0.11789315995786037
13,4,w,0,4,s,n,0.607932407173755
10,1,n,0,3,k,e,0.28317838447692595
13,4,w,0,4,s,e,0.24470430360788922
10,3,w,0,3,k,n,2.0553924634748455
6,-1,s,0,2,j,w,36.734690182541954
10,3,w,0,3,k,s,2.7930713558462026
-11,3,w,0,3,k,n,1.0288559251819156
-4,1,n,0,1,l,e,286.40998346317207
2,-9,s,0,3,k,w,-0.13835393851804903
-4,1,n,0,1,l,n,339.55131251891675
10,3,w,0,3,k,w,0.7170167296890801
-6,-5,e,0,2,l,s,15.550973003833636
-4,1,n,0,1,l,s,171.3554068608297
8,3,s,0,2,l,e,-0.34651794150886617
-6,-5,e,0,2,l,w,9.120944422276489
9,-5,e,5,3,s,e,3.226211727489607
8,3,s,0,2,k,e,3.5218979607334338
2,-9,s,0,3,l,e,1.4703425244151151
4,-9,w,0,3,h,w,7.046186653076444
-4,1,n,0,1,l,w,283.2108560911398
6,-1,s,0,2,k,e,34.17305371505994
8,3,s,0,2,k,n,2.005702803987955
4,-9,w,0,3,h,e,3.5931026552205263
9,-5,e,5,3,s,w,2.644373809628333
6,-1,s,0,2,k,s,25.69937532708571
2,-9,s,0,3,l,s,0.8766564123911522
8,3,s,0,2,k,s,0.5301923955591734
6,-1,s,0,2,k,n,38.16991593811226
2,-9,s,0,3,l,w,1.709961297440142
8,3,s,0,2,k,w,2.1771276960420662
9,-5,e,5,3,s,n,0.289186799136198
4,-9,w,0,3,h,n,2.993081954960324
-11,3,w,0,3,l,e,4.595635382639902
6,-1,s,0,2,k,w,38.7960964447885
4,-9,w,0,3,h,s,3.1138905787871467
-15,10,e,0,6,l,w,1.6576737905162529
-15,10,e,0,6,l,s,0.7089406466952219
10,3,w,0,3,j,n,0.5311709746249076
-11,3,w,0,3,l,s,3.4130109844448326
2,-9,s,0,3,j,s,11.158472908230658
-11,3,w,0,3,l,w,1.8725256110349153
2,-9,s,0,3,j,w,5.1557914404079765
10,3,w,0,3,j,e,0.5388088601678924
-15,10,e,0,6,l,n,1.1650695389675612
-4,1,n,0,1,k,e,217.47452832143392
-4,1,n,0,1,k,n,218.29560774781478
13,4,n,4,4,l,w,-0.2534468386359226
10,3,w,0,3,j,w,1.7615205367340134
6,-1,s,0,2,l,e,15.9615922874924
-4,1,n,0,1,k,w,265.21903957352333
8,3,s,0,2,l,n,-0.3538293098920987
-4,1,n,0,1,k,s,218.06537684043718
6,-1,s,0,2,l,n,19.35982365322119
8,3,s,0,2,l,s,-0.2071301893421779
6,-1,s,0,2,l,w,17.02328299347702
8,3,s,0,2,l,w,-0.26943600062677897
2,-9,s,0,3,k,n,-0.22723400466227017
2,-9,s,0,3,k,s,0.44858607273041323
-15,10,e,0,6,l,e,1.6000106489558144
6,-1,s,0,2,l,s,11.179804396022394
2,-9,s,0,3,k,e,1.0957081017764434
-9,-7,s,0,3,s,s,1.5658526776043429
0,9,n,0,3,j,e,-0.14370695351265747
9,-5,e,5,3,l,e,2.9984727241741083
-9,-7,s,0,3,s,n,2.55432353834177
0,9,n,0,3,j,n,0.7037138883961385
-3,-9,w,0,3,j,e,2.9952374275403697
-9,-7,s,0,3,s,e,1.4304292892009896
0,9,n,0,3,j,s,0.3092017775766684
9,-5,e,5,3,l,s,-0.031021029360246533
9,-5,e,5,3,l,n,-0.23364494127619806
0,9,n,0,3,j,w,-0.22310347336333994
-3,-9,w,0,3,j,n,3.2314850128432786
-3,-9,w,0,3,j,w,8.835419776415463
-3,-9,w,0,3,j,s,1.9665414055014416
10,3,w,0,3,h,w,1.5837609308034128
9,-5,e,5,3,l,w,-0.21574309368459357
-10,-9,w,0,4,l,w,3.4231579339263782
0,9,n,0,3,k,e,4.652042906074838
-10,-9,w,0,4,l,s,1.9689121445355289
