x,y,dir,enemyCount,distBucket,move,face,q
-17,-3,s,3,5,k,n,17.86763997617612
-10,-9,w,0,4,h,n,144.70814460518463
-8,10,e,0,4,h,n,152.45317767996193
-2,2,s,0,0,l,n,407.97484499549364
-17,-3,s,3,5,k,e,18.28053723049419
-10,-9,w,0,4,h,e,144.4551980244113
-2,2,s,0,0,l,s,407.66377559602597
-1,-10,s,0,3,s,n,220.63862759849457
-2,2,s,0,0,j,s,355.42662664743295
-1,-10,s,0,3,s,e,220.6490766753051
-2,2,s,0,0,j,w,355.5161318502544
-8,10,e,0,4,j,e,164.26485898282525
14,-8,w,0,5,k,e,115.07006329550231
3,1,n,0,1,s,n,381.86381790034847
14,-8,w,0,5,k,w,114.90874275206991
3,1,n,0,1,s,s,382.36402992540064
3,1,n,0,1,s,w,381.7323470387278
14,-8,w,0,5,k,n,111.29787171821127
14,-8,w,0,5,k,s,106.29684926363794
-17,-3,s,3,5,j,s,3.385611014983641
-2,2,s,0,0,k,e,407.51884952523653
-17,-3,s,3,5,j,w,1.2343538387957653
3,-1,e,0,1,j,e,403.871058993279
10,-1,e,0,3,s,e,251.66681580077977
3,-1,e,0,1,j,n,402.97709318192784
-2,2,s,0,0,k,s,407.2943727479828
3,-1,e,0,1,j,s,404.4734660783083
3,-1,e,0,1,j,w,404.5046810318502
-2,2,s,0,0,k,n,407.7943683528113
18,0,w,0,6,k,s,82.335404970957
0,9,n,0,3,h,e,232.45091994067946
18,0,w,0,6,k,w,85.45564718215147
0,9,n,0,3,h,n,232.4813468950393
16,-9,s,0,6,l,w,60.8937392654321
16,-9,s,0,6,l,s,54.33529628264885
0,9,n,0,3,h,s,232.47159471665293
0,9,n,0,3,h,w,232.49724688213468
-14,-2,e,0,4,h,e,170.90943118120208
18,0,w,0,6,k,e,64.8605978648144
-2,2,s,0,0,j,n,355.36816004839625
-2,2,s,0,0,j,e,355.46340073476983
18,0,w,0,6,k,n,76.44828563338106
-2,2,s,0,0,h,s,355.6425057617573
-2,2,s,0,0,h,w,355.36795963736836
18,0,w,0,6,l,w,70.61770410371216
-12,-2,w,3,4,s,e,92.40547721180526
-4,3,w,0,1,h,e,315.83115248004003
-2,2,s,0,0,h,n,355.6285459819357
-18,2,e,5,6,l,w,18.687089242020342
16,-9,s,0,6,k,w,67.4325140599429
16,-9,s,0,6,k,s,58.24011253049263
16,-9,s,0,6,k,n,68.43117170718824
1,-1,w,0,0,s,e,425.48684899394004
3,3,w,0,1,s,n,335.4047986337789
16,-9,s,0,6,l,n,49.07530973685148
-17,-3,s,3,5,h,n,11.941788616490562
-4,3,w,0,1,h,w,315.4095210064273
16,-9,s,0,6,l,e,53.5802010907643
1,-1,w,0,0,s,n,426.2212012262676
3,3,w,0,1,s,e,335.76735068958504
1,-1,w,0,0,s,s,427.75659679438064
-17,-3,s,3,5,h,e,13.88413313903647
3,-1,e,0,1,h,e,407.5758874483159
-12,-2,w,3,4,s,n,21.023193119879
1,-1,w,0,0,s,w,423.30335990582483
18,0,w,0,6,l,e,73.3515605826107
-12,-2,w,3,4,s,s,38.849062120323865
-4,3,w,0,1,h,s,315.6815717297204
3,-1,e,0,1,h,n,407.223783408401
-12,-2,w,3,4,s,w,16.08155088304831
18,0,w,0,6,l,s,57.64240475206715
-4,3,w,0,1,h,n,315.39965078380106
18,0,w,0,6,l,n,61.65467596024321
9,-9,s,0,4,h,s,177.67072456486756
-14,0,n,0,4,k,n,172.5810290068586
-8,5,w,1,3,l,e,44.77016228017585
13,4,w,0,4,h,e,188.00414641698492
9,-9,s,0,4,h,n,177.6736056062348
-17,5,s,0,5,l,n,100.84818378505788
-14,0,n,0,4,k,e,166.45848214088545
-8,5,w,1,3,l,n,44.785942988749234
-8,5,w,1,3,l,s,44.26272516190609
-9,2,s,0,3,h,w,229.77780730715347
9,-9,s,0,4,h,w,177.66948204944626
-17,5,s,0,5,l,s,113.68960206643631
-9,2,s,0,3,h,s,229.78314019822128
-17,5,s,0,5,l,w,123.12168926626244
9,-9,s,0,4,h,e,177.56972124754157
-9,2,s,0,3,h,n,229.76999878916473
-14,0,n,0,4,k,w,150.24102127408835
-4,1,n,0,1,j,e,335.1093017526266
-9,2,s,0,3,h,e,229.78153508326457
-14,0,n,0,4,k,s,172.04768237942935
-4,1,n,0,1,j,s,335.26262479692366
18,-2,n,0,6,h,s,128.87488160455385
15,3,s,0,5,j,n,140.27734603058872
-4,1,n,0,1,j,n,335.09307425749563
18,-2,n,0,6,h,n,120.7344334596111
15,3,s,0,5,j,e,136.47524894506753
-4,1,n,0,1,j,w,335.5211933242885
18,-2,n,0,6,h,w,143.26172019532558
-8,5,w,1,3,l,w,64.29736115551756
15,3,s,0,5,j,w,140.74949591630107
-2,2,s,0,0,h,e,355.3762964336243
15,3,s,0,5,j,s,147.8105714647394
18,-2,n,0,6,h,e,125.2496442804386
7,6,s,0,3,s,w,219.20927139830596
-17,5,s,0,5,k,e,101.74656321948935
-14,0,n,0,4,j,e,166.42715398181278
-8,5,w,1,3,k,e,120.91803064393211
-12,-2,w,3,4,h,n,43.46320514696002
-12,-2,w,3,4,h,s,66.81674048464801
-8,5,w,1,3,k,n,109.3412021063951
-17,5,s,0,5,k,n,102.88881176522641
-14,0,n,0,4,j,w,150.8985100832459
-17,5,s,0,5,k,s,119.13383039587038
-14,0,n,0,4,j,s,169.04380734886942
-17,5,s,0,5,k,w,127.97838131347547
7,6,s,0,3,s,n,219.1630811793636
7,6,s,0,3,s,s,219.21641568144403
-12,-2,w,3,4,h,e,55.644032046882366
-14,0,n,0,4,j,n,170.26480966047862
9,-9,s,0,4,j,e,177.71179676630695
7,6,s,0,3,s,e,219.24870446186145
-12,-2,w,3,4,h,w,26.321660879594184
-8,5,w,1,3,k,s,43.833926899533466
-8,5,w,1,3,k,w,78.53159062501591
-17,5,s,0,5,l,e,109.46762933865563
13,4,w,0,4,j,n,171.51809143098478
17,-1,e,0,5,s,w,118.36680904219277
18,-2,n,0,6,j,e,81.95328729509345
13,4,w,0,4,j,e,171.80333830992538
-17,5,s,0,5,j,e,81.1686032432329
15,3,s,0,5,h,w,176.38808639839468
-17,5,s,0,5,j,n,81.21587266990436
-17,5,s,0,5,j,s,74.10593816452986
-8,10,e,0,4,s,w,164.70646072861246
-9,2,s,0,3,j,w,230.59914017596134
17,-1,e,0,5,s,e,124.91537129369866
-17,5,s,0,5,j,w,82.22198589496183
17,-1,e,0,5,s,s,109.6786528703885
-9,2,s,0,3,j,s,230.58312001652487
17,-1,e,0,5,s,n,104.90497775843488
-11,-2,s,0,3,j,e,222.0373030196351
-9,2,s,0,3,j,n,230.5977219912022
10,1,n,0,3,s,e,251.4404761117422
-8,10,e,0,4,s,n,164.69664847032305
-4,1,n,0,1,h,e,332.93467611875883
18,-2,n,0,6,j,w,81.75535563745719
-9,2,s,0,3,j,e,230.5898108852899
-8,10,e,0,4,s,s,164.8737198158913
-14,0,n,0,4,h,w,116.05994110003401
-4,1,n,0,1,h,n,332.3829628451137
-14,0,n,0,4,h,s,135.57810048401748
18,-2,n,0,6,j,n,84.17483190916239
15,3,s,0,5,h,s,174.77082510616953
-4,1,n,0,1,h,w,332.8516374210867
15,3,s,0,5,h,n,176.0790269170838
-4,1,n,0,1,h,s,333.0609067396623
-8,10,e,0,4,s,e,164.3087848806738
18,-2,n,0,6,j,s,71.95834620387885
15,3,s,0,5,h,e,180.48089241743764
-11,3,w,0,3,h,e,188.69391645768837
-14,-2,e,0,4,s,w,185.28751372443537
18,-2,n,0,6,k,e,74.4798620984638
-14,-2,e,0,4,s,s,168.26682101545492
-11,3,w,0,3,h,w,186.30619095018608
-14,0,n,0,4,h,n,134.93867989133233
-14,-2,e,0,4,s,n,186.50025515111128
-14,0,n,0,4,h,e,133.811806929979
-11,3,w,0,3,h,n,191.05498834343373
-11,3,w,0,3,h,s,189.93534087720815
-14,-2,e,0,4,s,e,185.57845342353892
-11,-2,s,0,3,h,e,205.31150535363156
-11,-2,s,0,3,h,n,205.2639293557166
18,-2,n,0,6,k,s,84.75132362900635
13,4,w,0,4,h,s,188.9505359688316
18,-2,n,0,6,k,n,70.64696595085947
-11,-2,s,0,3,h,s,205.273118952493
-17,-3,s,3,5,l,s,6.413053897218122
13,4,w,0,4,h,w,186.82170291630896
-11,-2,s,0,3,h,w,174.57669108934132
-17,-3,s,3,5,l,e,39.94107135075798
18,-2,n,0,6,k,w,72.50849105103741
13,4,w,0,4,h,n,187.7380507917093
13,4,w,0,4,l,w,150.45122226131895
-16,8,n,5,5,s,w,22.97681650226339
13,4,w,0,4,l,n,153.91814931316407
-16,8,n,5,5,s,n,2.70489534701564
13,4,w,0,4,l,s,153.21703375423334
-16,8,n,5,5,s,s,21.110390287145613
13,4,w,0,4,l,e,150.94493783374995
9,-9,s,0,4,l,w,152.61925494700546
9,-9,s,0,4,l,s,152.4483040143895
14,-10,n,0,5,j,w,117.92066443421842
-16,8,n,5,5,s,e,12.743974874776995
14,-10,n,0,5,k,w,105.30073891154002
4,-9,w,0,3,s,n,221.60562963899443
14,-10,n,0,5,k,s,97.91133473402911
-17,9,n,2,6,l,w,11.516894231739183
4,-9,w,0,3,s,s,221.575796174603
4,-9,w,0,3,s,w,221.59122904705987
14,-10,n,0,5,k,n,106.21807750170382
14,-10,n,0,5,k,e,103.11561462870453
-17,9,n,2,6,l,e,1.4001045934627978
-17,9,n,2,6,l,s,13.054410594183592
4,-9,w,0,3,s,e,221.58042308514567
-17,9,n,2,6,l,n,1.501955307404008
13,4,w,0,4,k,s,186.8965025767037
13,4,w,0,4,k,w,184.8639601649472
13,4,w,0,4,k,n,181.4705209073847
10,1,n,0,3,s,s,251.44240359087945
-12,-2,w,3,4,l,n,28.87049771734011
13,4,w,0,4,k,e,185.77852962198625
-17,-3,s,3,5,s,s,2.087563792028221
10,1,n,0,3,s,w,251.44344626928623
-12,-2,w,3,4,l,s,55.8599787291584
-12,-2,w,3,4,l,w,116.6216927255321
-17,-3,s,3,5,s,n,21.609248032100624
10,1,n,0,3,s,n,251.41263099509877
14,-10,n,0,5,j,s,117.96340131996548
14,-10,n,0,5,j,n,113.09509576839729
-17,-3,s,3,5,s,e,19.735282905731275
14,-10,n,0,5,j,e,115.51602208066413
13,4,w,0,4,j,s,167.8669915805632
13,4,w,0,4,j,w,167.4953469490256
-12,-2,w,3,4,k,w,21.65802753504827
-18,4,n,5,6,s,w,30.392636467546374
-18,4,n,5,6,s,s,8.490625692898236
-18,4,n,5,6,s,n,3.200259061926246
9,-9,s,0,4,j,n,177.6552484623562
-18,4,n,5,6,s,e,12.930236597007791
14,-10,n,0,5,h,w,126.55562812776789
-12,-2,w,3,4,k,n,61.29274608659634
14,-10,n,0,5,h,s,119.26209379392492
9,-9,s,0,4,j,w,177.70831629018537
-12,-2,w,3,4,k,s,66.86088593137221
14,-10,n,0,5,h,n,123.04828381673912
9,-9,s,0,4,j,s,177.6335101788838
15,3,s,0,5,l,w,130.11284804616832
10,3,w,0,3,s,w,219.2922783305279
-8,5,w,1,3,s,n,77.83827878820487
-17,9,n,2,6,j,n,8.362802725055076
15,3,s,0,5,l,s,131.49067105124965
15,3,s,0,5,l,n,116.48985694847664
10,3,w,0,3,s,n,219.29387395861357
-8,5,w,1,3,s,s,59.581439774566356
-12,-2,w,3,4,l,e,93.45442382082194
9,-9,s,0,4,k,e,152.43240648973767
-8,5,w,1,3,s,w,18.5165173084089
10,3,w,0,3,s,s,219.27727225430166
-17,9,n,2,6,j,s,3.8621689942739814
-17,9,n,2,6,j,e,0.7638597943173947
-8,5,w,1,3,s,e,22.017558965367858
-12,-2,w,3,4,j,s,136.01484962802846
-14,0,n,0,4,l,s,151.2967704205733
-14,0,n,0,4,l,n,155.20564026220254
-12,-2,w,3,4,j,w,8.81111931982499
-14,0,n,0,4,l,e,151.8009332433007
15,3,s,0,5,l,e,136.6415199650849
10,3,w,0,3,s,e,219.27662219779373
9,-9,s,0,4,k,s,152.6450101457838
-12,-2,w,3,4,j,e,94.76067241179399
9,-9,s,0,4,k,n,152.67723998656524
-12,-2,w,3,4,j,n,109.64539865255492
9,-9,s,0,4,k,w,152.63928761513085
-14,0,n,0,4,l,w,129.3475015746703
-17,9,n,2,6,k,w,10.726470151393258
15,3,s,0,5,k,s,172.71080084475005
-17,9,n,2,6,k,s,3.665691027474746
14,-10,n,0,5,h,e,123.62594437684547
15,3,s,0,5,k,n,166.81862487244766
9,-9,s,0,4,l,e,152.13330707484315
9,-9,s,0,4,l,n,152.6187198851739
15,3,s,0,5,k,e,174.52403066315537
-12,-2,w,3,4,k,e,91.3914888499895
-17,9,n,2,6,k,e,9.832862734901335
-17,9,n,2,6,k,n,5.561421830164946
15,3,s,0,5,k,w,175.6706704041419
6,-1,s,0,2,h,s,342.7390491714186
8,-6,s,0,3,s,n,207.077136536568
-18,2,n,1,6,l,n,1.3895932716113029
6,-1,s,0,2,h,n,342.34028548553067
8,-6,s,0,3,s,s,207.06432901930862
-4,-1,e,0,1,h,s,333.0047894244322
8,-6,s,0,3,s,w,207.0755730780435
6,-1,s,0,2,h,w,342.3842012297624
-4,-1,e,0,1,h,w,332.71465325942336
17,-1,e,0,5,h,s,152.58852974840244
0,9,n,0,3,s,e,216.42678092080234
-4,-1,e,0,1,h,n,332.6458601669648
17,-1,e,0,5,h,n,129.3944301773153
-18,2,n,1,6,l,s,14.871622933237166
17,-1,e,0,5,h,w,136.54797426508003
-4,-1,e,0,1,h,e,332.73537648921445
-18,2,n,1,6,l,w,23.68993950721807
0,9,n,0,3,s,n,216.39768197366234
10,1,n,0,3,h,n,271.3676980315554
0,9,n,0,3,s,s,216.4085821216172
-18,-9,s,4,6,l,n,4.781329144596338
0,9,n,0,3,s,w,216.3924560829303
10,1,n,0,3,h,e,271.435395886827
-18,-9,s,4,6,l,e,12.764283317465964
-4,1,n,0,1,s,e,359.63972240708864
-4,1,n,0,1,s,n,358.8819761121439
-16,-7,s,0,5,l,n,110.33668928815084
-10,5,s,0,3,s,n,196.88692223589027
-18,-9,s,4,6,l,s,6.140670588194768
-4,1,n,0,1,s,w,359.4798524563096
-16,-7,s,0,5,l,w,104.09139132716686
-18,-9,s,4,6,l,w,10.378992576133367
-10,5,s,0,3,s,e,196.88474140767414
-4,1,n,0,1,s,s,358.947115682609
8,-6,s,0,3,s,e,207.05099857340107
-16,-7,s,0,5,l,s,100.46333478077496
12,2,s,0,4,s,w,209.41654678846427
12,2,s,0,4,s,s,209.40675777999235
6,-10,s,0,3,s,e,185.56230580368356
6,-10,s,0,3,s,n,185.5699419215055
-10,5,s,0,3,s,w,189.67804889336338
12,2,s,0,4,s,n,209.06838863373486
14,6,s,0,5,s,w,122.2749929525644
-10,5,s,0,3,s,s,196.92096775523757
12,2,s,0,4,s,e,209.3540712037881
14,6,s,0,5,s,n,114.71049618600418
6,-10,s,0,3,s,w,185.60115988045
-18,2,n,1,6,k,s,11.657212271586793
6,-10,s,0,3,s,s,185.64190210029673
14,6,s,0,5,s,s,112.15747431779924
1,-1,w,0,0,h,e,445.49205662754076
-18,2,n,1,6,k,n,1.0321360769299621
14,6,s,0,5,s,e,101.38507154070328
-18,4,n,5,6,k,w,23.946613787180365
3,3,w,0,1,h,w,360.6770687970802
1,-1,w,0,0,h,n,446.388315115513
17,-1,e,0,5,j,n,86.97348323504993
-18,4,n,5,6,l,w,29.27788995284079
3,3,w,0,1,h,s,360.9817274796339
1,-1,w,0,0,h,s,448.22300331845776
-18,4,n,5,6,l,s,4.526463646249385
-18,4,n,5,6,l,n,10.194660888427416
1,-1,w,0,0,h,w,447.1688737917209
6,-1,s,0,2,j,e,335.39628646738737
8,3,s,0,2,j,e,227.39928428545912
17,-1,e,0,5,j,s,92.56899905508169
3,3,w,0,1,h,n,361.5291411385919
3,3,w,0,1,h,e,362.16358270999166
6,-1,s,0,2,j,n,335.2524804090085
8,3,s,0,2,j,n,227.40346034716526
8,3,s,0,2,j,s,227.40399939575082
6,-1,s,0,2,j,s,335.24480911308035
8,3,s,0,2,j,w,227.40439938556474
17,-1,e,0,5,j,e,82.74910175887325
-6,-5,e,0,2,h,w,229.28107131607578
3,-1,e,0,1,s,n,380.6569058149831
4,-9,w,0,3,l,n,205.91903059734886
3,-1,e,0,1,s,s,381.5989612928307
4,-9,w,0,3,l,s,205.95072946074
-6,-5,e,0,2,h,s,229.3329522449927
3,-1,e,0,1,s,w,381.43996746440837
4,-9,w,0,3,l,w,205.96453998863103
-4,-1,e,0,1,j,s,379.9133304439625
-18,2,n,1,6,j,n,0.2462329857138389
-6,-5,e,0,2,h,n,229.29129810241216
-4,-1,e,0,1,j,w,378.538821703061
17,-1,e,0,5,j,w,84.7797917292065
-4,-1,e,0,1,j,n,379.31813589766585
-6,-5,e,0,2,h,e,229.35212023583438
4,-9,w,0,3,l,e,205.9423333874735
10,1,n,0,3,j,w,233.84780444448268
-16,-7,s,0,5,j,s,100.76316064256066
-10,-9,w,0,4,s,w,156.30646865153142
17,-1,e,0,5,k,s,130.21837856322935
-4,-1,e,0,1,j,e,379.34326127779553
-16,-7,s,0,5,j,n,100.4109247428472
17,-1,e,0,5,k,n,123.75331431685179
-10,-9,w,0,4,s,s,156.25879611195958
18,-2,n,0,6,s,e,105.00153679154894
-10,-9,w,0,4,s,n,156.1788830898695
18,-2,n,0,6,s,s,82.79572915707848
10,1,n,0,3,j,n,233.8056182355085
10,1,n,0,3,j,s,233.8324449243012
18,-2,n,0,6,s,n,94.47633657467328
-16,-7,s,0,5,j,w,98.83281717079925
17,-1,e,0,5,k,w,130.9630038125468
10,1,n,0,3,j,e,233.8248761199495
-16,-7,s,0,5,j,e,95.19081466960638
2,-9,s,0,3,h,e,233.5978072742928
-10,-9,w,0,4,s,e,156.21589111115682
17,-1,e,0,5,k,e,131.5366788725654
8,3,s,0,2,h,s,245.26770525405317
8,3,s,0,2,h,w,245.25828890540245
-16,-7,s,0,5,l,e,95.8237749422744
-4,-1,e,0,1,k,w,334.4993251119364
18,-2,n,0,6,s,w,111.05243439167945
10,1,n,0,3,h,s,271.3884107174003
-4,-1,e,0,1,k,s,334.25783378957857
10,1,n,0,3,h,w,271.4187088275523
-16,-7,s,0,5,k,w,104.85326021617936
17,-1,e,0,5,l,w,85.53275872571471
-18,2,n,1,6,h,w,5.767072285389225
17,-1,e,0,5,l,s,85.31092135717314
-16,-7,s,0,5,k,s,95.38617629937471
-6,-5,e,0,2,j,e,247.26159536987907
-4,-1,e,0,1,k,n,335.22231825978383
14,-10,n,0,5,l,w,80.97794494219316
-18,2,n,1,6,h,s,5.194050904130478
-4,-1,e,0,1,k,e,335.19528884688856
14,-10,n,0,5,l,s,76.42677896187963
8,3,s,0,2,h,e,245.25045989611257
14,-10,n,0,5,l,n,90.79592281439966
17,-1,e,0,5,l,e,80.84165913412953
-16,-7,s,0,5,k,e,101.20629139666681
8,3,s,0,2,h,n,245.27277728568237
14,-10,n,0,5,l,e,90.90637478586841
17,-1,e,0,5,l,n,92.17395490424445
6,-1,s,0,2,h,e,342.4776912121858
-16,-7,s,0,5,k,n,105.60209339253453
-15,10,e,0,6,k,s,94.17333690363911
18,-2,n,0,6,l,e,86.26054213380394
10,1,n,0,3,l,e,251.4638221765438
-15,10,e,0,6,k,n,89.22879051742443
4,-9,w,0,3,j,e,238.9479496954603
-14,-2,s,2,4,k,n,30.969733220159643
14,-10,n,0,5,s,w,103.25092968463494
18,-2,n,0,6,l,n,95.88897943568632
14,-10,n,0,5,s,s,102.72266519651366
-18,4,n,5,6,h,w,7.871385668646777
-14,-2,s,2,4,k,e,27.527821124279402
-6,-5,e,0,2,j,s,247.2880527512273
-18,4,n,5,6,h,s,30.149284834946926
-18,2,n,1,6,h,e,12.31255036132294
-6,-5,e,0,2,j,w,247.2977480082299
-18,4,n,5,6,h,n,2.814714557634863
14,-10,n,0,5,s,n,107.36581201636827
-16,8,n,5,5,j,s,46.65293466726966
-4,-1,e,0,1,l,w,386.64903218349
-16,8,n,5,5,j,w,6.852078136703971
-14,-2,s,2,4,k,w,83.20118860277992
-15,10,e,0,6,k,w,99.23883123689664
14,-10,n,0,5,s,e,107.85678604549477
-6,-5,e,0,2,j,n,247.36646258439498
-4,-1,e,0,1,l,n,387.1818527180751
-16,6,n,1,5,s,n,15.687426667992522
-4,-1,e,0,1,l,s,385.95985099980237
