x,y,dir,enemyCount,distBucket,move,face,q
18,0,w,0,6,l,w,5.260982679438864
-2,2,s,0,0,h,w,352.6186595972423
-12,-2,w,3,4,s,e,20.322280105104657
-4,3,w,0,1,h,e,316.392164093382
-2,2,s,0,0,h,n,352.83572837622853
-18,2,e,5,6,l,w,2.774993083822257
16,-9,s,0,6,k,w,9.788038672600889
16,-9,s,0,6,k,s,8.305918599219293
16,-9,s,0,6,k,n,10.217570871491391
-17,-3,s,3,5,h,w,0.4763525731200924
1,-1,w,0,0,s,e,421.1059013607043
3,3,w,0,1,s,n,335.93214665059423
16,-9,s,0,6,l,n,6.884197240418561
-17,-3,s,3,5,h,n,4.039396525329471
-4,3,w,0,1,h,w,316.26906589337284
16,-9,s,0,6,l,e,2.8016711659143105
1,-1,w,0,0,s,n,423.2022648025621
3,3,w,0,1,s,e,335.7438714731978
1,-1,w,0,0,s,s,420.18273321534394
-17,-3,s,3,5,h,e,0.033909144453817944
3,-1,e,0,1,h,e,403.9580684876484
-12,-2,w,3,4,s,n,25.652002345975944
1,-1,w,0,0,s,w,418.55302325420973
18,0,w,0,6,l,e,10.025805119633027
3,-1,e,0,1,h,n,404.64811556076063
-4,3,w,0,1,h,s,316.44214599355865
-12,-2,w,3,4,s,w,14.09685358742828
18,0,w,0,6,l,s,12.562440343310001
-4,3,w,0,1,h,n,316.3280630513132
18,0,w,0,6,l,n,11.757470808177915
9,-9,s,0,4,h,s,158.9738159734401
-14,0,n,0,4,k,n,39.242169596420084
9,-9,s,0,4,h,n,154.15623958319026
13,4,w,0,4,h,e,109.62971750686548
-17,5,s,0,5,l,n,22.53761949399818
-14,0,n,0,4,k,e,57.700730921407235
-8,5,w,1,3,l,n,23.2743034706399
-8,5,w,1,3,l,s,61.735946961806505
-9,2,s,0,3,h,w,226.11991511472132
9,-9,s,0,4,h,w,155.82221219140683
-17,5,s,0,5,l,s,26.53677388930368
-9,2,s,0,3,h,s,225.71291028751813
-17,5,s,0,5,l,w,25.67060149234066
9,-9,s,0,4,h,e,169.5530721420322
-9,2,s,0,3,h,n,225.9559474891254
-14,0,n,0,4,k,w,59.41020364670111
-4,1,n,0,1,j,e,334.9076742027737
-9,2,s,0,3,h,e,227.82433781220348
-14,0,n,0,4,k,s,48.442788131557826
18,-2,n,0,6,h,s,22.580216876556026
-4,1,n,0,1,j,s,335.3502533789838
15,3,s,0,5,j,n,32.39112357302327
-4,1,n,0,1,j,n,334.8175419559875
18,-2,n,0,6,h,n,29.352193223680263
15,3,s,0,5,j,e,27.721488635701363
-4,1,n,0,1,j,w,335.60111193555554
18,-2,n,0,6,h,w,21.3959875338436
-8,5,w,1,3,l,w,27.32473805234301
15,3,s,0,5,j,w,21.036649027829167
-2,2,s,0,0,h,e,352.58706485466865
15,3,s,0,5,j,s,29.023920800328895
18,-2,n,0,6,h,e,14.575334940783915
7,6,s,0,3,s,w,216.37179058756487
-17,5,s,0,5,k,e,25.864981256124967
-14,0,n,0,4,j,e,73.03270005606258
-8,5,w,1,3,k,e,35.31903212750065
-12,-2,w,3,4,h,n,15.389423869642966
-8,5,w,1,3,k,n,43.67558273764668
-17,5,s,0,5,k,n,20.979664727446732
-14,0,n,0,4,j,w,58.89167625807695
-17,5,s,0,5,k,s,31.104263666077323
-14,0,n,0,4,j,s,62.238599966349874
7,6,s,0,3,s,n,215.72349949874095
-17,5,s,0,5,k,w,22.782168773124802
7,6,s,0,3,s,s,212.5452560042665
-12,-2,w,3,4,h,e,8.51771078844525
-14,0,n,0,4,j,n,70.4206393077756
9,-9,s,0,4,j,e,160.9950445730134
7,6,s,0,3,s,e,217.3976344744348
-12,-2,w,3,4,h,w,2.7867861835357806
-8,5,w,1,3,k,s,67.48571113514193
-8,5,w,1,3,k,w,1.7969881241113819
-17,5,s,0,5,l,e,32.603490976255685
13,4,w,0,4,j,n,69.75418416041468
17,-1,e,0,5,s,w,10.314140967897885
18,-2,n,0,6,j,e,9.156443048623444
13,4,w,0,4,j,e,76.92316003284627
-17,5,s,0,5,j,e,18.100651334750207
15,3,s,0,5,h,w,78.47222430584816
-17,5,s,0,5,j,n,15.24333352309205
-17,5,s,0,5,j,s,15.558529587741882
-8,10,e,0,4,s,w,112.47232899419994
-9,2,s,0,3,j,w,223.70993499990152
17,-1,e,0,5,s,e,15.642416205961325
-17,5,s,0,5,j,w,14.805221062520406
17,-1,e,0,5,s,s,11.746827929740238
-9,2,s,0,3,j,s,226.81986038357337
17,-1,e,0,5,s,n,9.964154818653558
-11,-2,s,0,3,j,e,212.70587491775143
-9,2,s,0,3,j,n,225.4617523146802
10,1,n,0,3,s,e,243.07902146604238
-8,10,e,0,4,s,n,124.92008079499892
-4,1,n,0,1,h,e,333.1544134836285
18,-2,n,0,6,j,w,10.093538203830072
-9,2,s,0,3,j,e,225.7397608785213
-14,0,n,0,4,h,w,18.614789620405404
-8,10,e,0,4,s,s,127.78828989744697
-4,1,n,0,1,h,n,333.6377597098351
-14,0,n,0,4,h,s,30.552158662998906
18,-2,n,0,6,j,n,13.191551497494556
-4,1,n,0,1,h,w,333.105776138921
15,3,s,0,5,h,s,57.078419364584505
15,3,s,0,5,h,n,63.1912836482432
-4,1,n,0,1,h,s,333.29054447501096
-8,10,e,0,4,s,e,131.12745841147097
18,-2,n,0,6,j,s,13.949052493656476
15,3,s,0,5,h,e,55.247134965089444
-11,3,w,0,3,h,e,148.98442408576884
-14,-2,e,0,4,s,w,70.62223471692755
18,-2,n,0,6,k,e,5.687756645863812
-11,3,w,0,3,h,w,118.49268418655755
-14,-2,e,0,4,s,s,56.73976786904954
-14,0,n,0,4,h,n,20.377164144202716
-14,-2,e,0,4,s,n,96.8650441292277
-14,0,n,0,4,h,e,21.025795634429734
-11,3,w,0,3,h,n,142.63471980926258
-11,3,w,0,3,h,s,120.52191192860914
-14,-2,e,0,4,s,e,89.85793378002757
-11,-2,s,0,3,h,e,190.77648762802463
-11,-2,s,0,3,h,n,192.4405483788093
18,-2,n,0,6,k,s,13.738887422661936
13,4,w,0,4,h,s,103.07351964707964
18,-2,n,0,6,k,n,12.425106083600706
-11,-2,s,0,3,h,s,180.59719832917742
13,4,w,0,4,h,w,126.08277607588614
-11,-2,s,0,3,h,w,108.0710247230829
-17,-3,s,3,5,l,e,1.0295639426194099
13,4,w,0,4,h,n,135.580709090534
18,-2,n,0,6,k,w,13.468394171094092
13,4,w,0,4,l,w,47.584635450213874
13,4,w,0,4,l,n,39.355761206917414
-16,8,n,5,5,s,n,1.3228661630634575
13,4,w,0,4,l,s,38.23945869339651
-16,8,n,5,5,s,s,1.9271746886651038
13,4,w,0,4,l,e,47.06013239334267
9,-9,s,0,4,l,w,115.09873726286368
9,-9,s,0,4,l,s,95.44413201848795
14,-10,n,0,5,j,w,33.92255518445576
-16,8,n,5,5,s,e,1.2130056598350674
14,-10,n,0,5,k,w,22.900258151458768
4,-9,w,0,3,s,n,220.30436897127453
14,-10,n,0,5,k,s,19.90342879535986
4,-9,w,0,3,s,s,219.46093057331558
4,-9,w,0,3,s,w,219.75482827444986
14,-10,n,0,5,k,n,14.906223469029715
14,-10,n,0,5,k,e,19.093835341147024
-17,9,n,2,6,l,e,2.2476937278659497
4,-9,w,0,3,s,e,219.04194887201913
13,4,w,0,4,k,s,93.72038517529953
13,4,w,0,4,k,w,98.75163044802468
13,4,w,0,4,k,n,83.11246252168476
10,1,n,0,3,s,s,246.8330625319683
-12,-2,w,3,4,l,n,32.27634524692196
13,4,w,0,4,k,e,98.87973719023391
-17,-3,s,3,5,s,s,0.25451960434417403
10,1,n,0,3,s,w,248.15022459897529
-12,-2,w,3,4,l,s,25.6293670731155
-12,-2,w,3,4,l,w,25.233652077027322
-17,-3,s,3,5,s,n,4.030847408427893
10,1,n,0,3,s,n,240.70347070978627
14,-10,n,0,5,j,s,18.5125520917707
14,-10,n,0,5,j,n,14.287617792118178
-17,-3,s,3,5,s,e,1.1699505897353542
14,-10,n,0,5,j,e,25.329403328820153
13,4,w,0,4,j,s,71.79264771502011
13,4,w,0,4,j,w,55.14051829508918
-12,-2,w,3,4,k,w,5.106483032822065
-18,4,n,5,6,s,s,1.5877226657292995
9,-9,s,0,4,j,n,155.12164242526336
-18,4,n,5,6,s,e,0.6852576560368624
14,-10,n,0,5,h,w,19.002937202192467
-12,-2,w,3,4,k,n,28.322711240160913
14,-10,n,0,5,h,s,32.47162296731941
9,-9,s,0,4,j,w,157.8228803409851
-12,-2,w,3,4,k,s,60.43869251666764
14,-10,n,0,5,h,n,31.644364420477924
9,-9,s,0,4,j,s,141.17424997514738
10,3,w,0,3,s,w,207.6740334480945
15,3,s,0,5,l,w,20.74253164127138
15,3,s,0,5,l,s,20.04839724230594
15,3,s,0,5,l,n,12.794140885370952
10,3,w,0,3,s,n,185.12716664118787
-12,-2,w,3,4,l,e,16.830828279992875
9,-9,s,0,4,k,e,113.17748791956508
10,3,w,0,3,s,s,200.83035237993857
-17,9,n,2,6,j,s,0.033326033742918336
-17,9,n,2,6,j,e,1.0867427582212679
-8,5,w,1,3,s,e,75.10330612295749
-14,0,n,0,4,l,s,38.989712781034555
-12,-2,w,3,4,j,s,37.39213001333415
-14,0,n,0,4,l,n,46.237203002747364
-12,-2,w,3,4,j,w,12.959786246050513
-14,0,n,0,4,l,e,42.5705706228504
15,3,s,0,5,l,e,21.598794264278958
10,3,w,0,3,s,e,201.0506714084685
9,-9,s,0,4,k,s,122.09683294903097
-12,-2,w,3,4,j,e,20.16931985581072
9,-9,s,0,4,k,n,111.10102804826208
-12,-2,w,3,4,j,n,4.3003440593788085
-14,0,n,0,4,l,w,28.060007456313798
9,-9,s,0,4,k,w,119.05384758441784
15,3,s,0,5,k,s,52.64695575256212
14,-10,n,0,5,h,e,38.56994440574817
-17,9,n,2,6,k,s,0.6493151065418892
15,3,s,0,5,k,n,38.677842543013206
9,-9,s,0,4,l,e,97.29395125235966
9,-9,s,0,4,l,n,109.10593837556875
15,3,s,0,5,k,e,47.02717972012652
-12,-2,w,3,4,k,e,34.86526457255694
-17,9,n,2,6,k,e,1.1654858234537993
-17,9,n,2,6,k,n,0.40560769486755927
15,3,s,0,5,k,w,29.792168599387736
6,-1,s,0,2,h,s,343.21338151626566
8,-6,s,0,3,s,n,202.39825516073742
6,-1,s,0,2,h,n,343.2036525631226
8,-6,s,0,3,s,s,200.15763699534014
-4,-1,e,0,1,h,s,334.21195670733573
8,-6,s,0,3,s,w,197.40012335659188
6,-1,s,0,2,h,w,343.11926627007136
-4,-1,e,0,1,h,w,334.2359481876099
-18,2,n,1,6,l,e,3.6012378679242874
17,-1,e,0,5,h,s,20.47792382236775
0,9,n,0,3,s,e,210.64518640225685
-4,-1,e,0,1,h,n,334.6515605703253
17,-1,e,0,5,h,n,22.885667282293756
-18,2,n,1,6,l,s,6.725038368521833
17,-1,e,0,5,h,w,29.353983852945195
-4,-1,e,0,1,h,e,334.4022840227196
0,9,n,0,3,s,n,210.58923591319146
10,1,n,0,3,h,n,270.69890646635
0,9,n,0,3,s,s,208.38710881185625
-18,-9,s,4,6,l,n,1.2735291385983047
0,9,n,0,3,s,w,207.28982937180152
10,1,n,0,3,h,e,268.16095531133954
-4,1,n,0,1,s,e,358.7620861979574
-4,1,n,0,1,s,n,358.68687189001866
-16,-7,s,0,5,l,n,21.308466862849617
-10,5,s,0,3,s,n,183.2928643997219
-18,-9,s,4,6,l,s,2.337330688977697
-4,1,n,0,1,s,w,358.39618803407245
-16,-7,s,0,5,l,w,21.580948412182487
-10,5,s,0,3,s,e,171.53970295459965
-4,1,n,0,1,s,s,358.71557276434777
8,-6,s,0,3,s,e,205.32006023236278
-16,-7,s,0,5,l,s,17.305601708188686
12,2,s,0,4,s,w,152.78054611510703
12,2,s,0,4,s,s,136.1625795134999
6,-10,s,0,3,s,e,179.71073883092407
-10,5,s,0,3,s,w,141.32586319991822
6,-10,s,0,3,s,n,173.2513136518524
12,2,s,0,4,s,n,165.2139374892989
14,6,s,0,5,s,w,22.501903203989972
-10,5,s,0,3,s,s,177.86167175210716
14,6,s,0,5,s,n,19.803823682825307
12,2,s,0,4,s,e,173.6991596919818
6,-10,s,0,3,s,w,180.92269414949325
6,-10,s,0,3,s,s,179.13641077410395
14,6,s,0,5,s,s,15.343833769800415
-18,2,n,1,6,k,w,1.4908136994054666
1,-1,w,0,0,h,e,448.2467462257153
14,6,s,0,5,s,e,13.548750280151056
-18,4,n,5,6,k,w,5.165545918309156
3,3,w,0,1,h,w,359.6406208894365
1,-1,w,0,0,h,n,444.7759426903185
17,-1,e,0,5,j,n,12.566154057658695
-18,4,n,5,6,l,w,5.087501837100977
3,3,w,0,1,h,s,359.51384710993466
1,-1,w,0,0,h,s,438.29621229316
-18,4,n,5,6,l,s,5.659343795682323
-18,4,n,5,6,l,n,0.7806155953879595
1,-1,w,0,0,h,w,463.88182706175087
8,3,s,0,2,j,e,218.20920971008496
6,-1,s,0,2,j,e,336.1498205471387
17,-1,e,0,5,j,s,14.465006438358863
3,3,w,0,1,h,n,359.7118395405347
3,3,w,0,1,h,e,359.68618481926603
6,-1,s,0,2,j,n,336.0199338474117
8,3,s,0,2,j,n,221.53546580424177
8,3,s,0,2,j,s,215.92558868581182
-18,4,n,5,6,l,e,4.67675439148033
6,-1,s,0,2,j,s,336.2664387927944
17,-1,e,0,5,j,e,15.014901448654102
8,3,s,0,2,j,w,202.89662817344956
-6,-5,e,0,2,h,w,228.3028396005134
-18,2,n,1,6,j,e,2.212592369900552
3,-1,e,0,1,s,n,379.15719463156313
4,-9,w,0,3,l,n,203.4259356194769
3,-1,e,0,1,s,s,379.29993300738084
4,-9,w,0,3,l,s,202.89815218810978
-6,-5,e,0,2,h,s,228.18540182732025
3,-1,e,0,1,s,w,379.5345564287296
4,-9,w,0,3,l,w,202.29483313088394
-4,-1,e,0,1,j,s,378.1246197816935
-4,-1,e,0,1,j,w,378.1008829156475
-6,-5,e,0,2,h,n,228.42872519968063
17,-1,e,0,5,j,w,13.672675885459656
-4,-1,e,0,1,j,n,378.2438138811871
-6,-5,e,0,2,h,e,227.97632568374556
4,-9,w,0,3,l,e,202.67338603134093
10,1,n,0,3,j,w,222.00072283262344
-10,-9,w,0,4,s,w,103.73061211465988
17,-1,e,0,5,k,s,16.462559911997946
-16,-7,s,0,5,j,s,12.33184837095887
-4,-1,e,0,1,j,e,378.7442676249756
-16,-7,s,0,5,j,n,19.6505110021247
17,-1,e,0,5,k,n,21.15857590900164
-10,-9,w,0,4,s,s,103.95291696805447
18,-2,n,0,6,s,e,12.51046848195753
-10,-9,w,0,4,s,n,113.02028378196127
18,-2,n,0,6,s,s,12.30990998457785
10,1,n,0,3,j,n,228.85167807588763
10,1,n,0,3,j,s,227.11594658041213
18,-2,n,0,6,s,n,12.388938247537144
-16,-7,s,0,5,j,w,19.89374859271833
17,-1,e,0,5,k,w,14.087368673015217
10,1,n,0,3,j,e,218.0632190102737
-16,-7,s,0,5,j,e,15.249880156252296
2,-9,s,0,3,h,e,231.33481709596418
-10,-9,w,0,4,s,e,98.85058853616431
17,-1,e,0,5,k,e,17.618658901381725
8,3,s,0,2,h,s,239.39471173524586
8,3,s,0,2,h,w,233.54651956159736
-16,-7,s,0,5,l,e,19.69049511554651
-4,-1,e,0,1,k,w,335.56704202087457
18,-2,n,0,6,s,w,11.625849236234206
10,1,n,0,3,h,s,268.4298735475265
-4,-1,e,0,1,k,s,335.62947268729135
10,1,n,0,3,h,w,267.3751971477695
-16,-7,s,0,5,k,w,16.702161335212846
17,-1,e,0,5,l,w,8.486855685997943
-16,-7,s,0,5,k,s,14.38863357017566
17,-1,e,0,5,l,s,7.487250597082195
-6,-5,e,0,2,j,e,246.51965931073403
-4,-1,e,0,1,k,n,335.73748235402576
14,-10,n,0,5,l,w,9.237048760798098
-4,-1,e,0,1,k,e,335.2753985409473
14,-10,n,0,5,l,s,6.628717846451533
8,3,s,0,2,h,e,243.51133531994952
17,-1,e,0,5,l,e,8.91963905012364
14,-10,n,0,5,l,n,5.913422156335458
-16,-7,s,0,5,k,e,16.359530156598073
8,3,s,0,2,h,n,241.55956102514799
14,-10,n,0,5,l,e,8.294399898879297
17,-1,e,0,5,l,n,6.3112865303999355
6,-1,s,0,2,h,e,343.1621150217411
-16,-7,s,0,5,k,n,16.68172594491942
-15,10,e,0,6,k,s,22.508955049849448
18,-2,n,0,6,l,e,11.462204060023245
-15,10,e,0,6,k,n,18.216631127949643
10,1,n,0,3,l,e,247.6346093128389
4,-9,w,0,3,j,e,238.03683636111163
14,-10,n,0,5,s,w,15.266483611042545
18,-2,n,0,6,l,n,13.428447922262176
14,-10,n,0,5,s,s,15.781092610408278
-6,-5,e,0,2,j,s,246.73316226711304
-6,-5,e,0,2,j,w,246.612509474959
14,-10,n,0,5,s,n,13.07202467707
-16,8,n,5,5,j,s,0.422586158438572
-4,-1,e,0,1,l,w,383.784620483632
-15,10,e,0,6,k,w,22.099508144101907
14,-10,n,0,5,s,e,17.575804131489186
-6,-5,e,0,2,j,n,246.4884716341276
-4,-1,e,0,1,l,n,383.48497188921715
-4,-1,e,0,1,l,s,383.8256636208719
-16,8,n,5,5,j,n,0.9726190451556023
-16,6,n,1,5,s,s,1.8013416243646383
-4,-1,e,0,1,l,e,383.579672801587
-16,6,n,1,5,s,e,2.6206742288144698
10,1,n,0,3,l,w,249.35125193176316
-6,-5,e,0,2,k,e,228.553227125488
-16,8,n,5,5,j,e,1.7030296285179525
4,-9,w,0,3,j,n,237.2005546503695
18,-2,n,0,6,l,w,19.013038676651853
-15,10,e,0,6,k,e,22.303575793485276
-11,3,w,0,3,j,e,138.12476545593265
2,-9,s,0,3,j,n,269.50148822315214
18,-2,n,0,6,l,s,13.585349047777322
4,-9,w,0,3,j,s,237.87864247284125
10,1,n,0,3,l,s,246.4116732854164
4,-9,w,0,3,j,w,237.66615057646064
10,1,n,0,3,l,n,246.80750104770675
2,-9,s,0,3,j,e,269.55074263921864
10,3,w,0,3,l,s,173.44884212280496
-15,10,e,0,6,j,n,17.62316531351138
4,-9,w,0,3,k,e,203.0316596871237
2,-9,s,0,3,h,n,230.15434199635538
-14,-2,s,2,4,l,n,2.5243359549268902
10,3,w,0,3,l,w,154.33722742653524
-11,3,w,0,3,j,s,148.02830988768
-16,-5,s,4,5,s,e,0.5143536654889739
2,-9,s,0,3,h,s,231.50797176989514
-14,-2,s,2,4,l,s,10.05166390028267
-15,10,e,0,6,j,e,19.68937324441102
-16,-5,s,4,5,s,s,0.75863251471056
4,-9,w,0,3,k,n,200.68595054638058
10,3,w,0,3,l,n,176.07227936608837
-11,3,w,0,3,j,n,145.11436615428542
-16,-5,s,4,5,s,n,5.0270296291733025
-6,-5,e,0,2,k,w,228.62311190615983
